"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2607752005","Espinheiro - Itapissuma (PE)","Total","Total","778","90","170","220","159","78","38","9","8","3","1","1","1","-","-"
"2607752006","Grêmio - Itapissuma (PE)","Total","Total","636","61","143","158","122","78","40","13","14","1","1","2","1","1","1"
"2607752007","Mangabeira - Itapissuma (PE)","Total","Total","441","43","88","112","91","51","16","29","8","1","1","1","-","-","-"
"2607752008","Várzea - Itapissuma (PE)","Total","Total","743","88","150","175","168","82","43","16","9","6","3","-","-","1","2"
"2607752009","Veloz - Itapissuma (PE)","Total","Total","479","53","84","124","102","69","26","12","5","2","1","-","-","1","-"
"2607901001","Barra de Jangada - Jaboatão dos Guararapes (PE)","Total","Total","10843","1259","2286","2790","2412","1135","521","213","127","44","23","13","11","4","5"
"2607901002","Cajueiro Seco - Jaboatão dos Guararapes (PE)","Total","Total","15896","1837","3430","4250","3438","1623","692","314","160","75","29","21","9","7","11"
"2607901003","Candeias - Jaboatão dos Guararapes (PE)","Total","Total","20990","2795","5237","5475","4530","1837","662","276","111","31","17","11","4","2","2"
"2607901004","Comportas - Jaboatão dos Guararapes (PE)","Total","Total","815","76","155","191","206","113","36","18","10","5","2","2","1","-","-"
"2607901005","Guararapes - Jaboatão dos Guararapes (PE)","Total","Total","11511","1294","2387","2890","2590","1275","560","253","140","54","34","14","7","5","8"
"2607901006","Marcos Freire - Jaboatão dos Guararapes (PE)","Total","Total","6678","822","1649","1838","1443","536","236","88","25","22","9","4","5","1","-"
"2607901007","Muribeca - Jaboatão dos Guararapes (PE)","Total","Total","8035","989","1772","2079","1734","823","361","162","59","35","12","4","4","-","1"
"2607901008","Piedade - Jaboatão dos Guararapes (PE)","Total","Total","20075","2422","4780","5184","4368","1929","792","318","137","73","30","16","11","8","7"
"2607901009","Prazeres - Jaboatão dos Guararapes (PE)","Total","Total","10711","1273","2292","2725","2365","1112","535","210","100","43","24","15","5","4","8"
"2607901010","Cavaleiro - Jaboatão dos Guararapes (PE)","Total","Total","11921","1378","2667","3164","2661","1213","467","196","95","41","20","12","5","-","2"
"2607901011","Dois Carneiros - Jaboatão dos Guararapes (PE)","Total","Total","5845","622","1237","1504","1324","644","288","114","64","25","9","8","4","1","1"
"2607901012","Socorro - Jaboatão dos Guararapes (PE)","Total","Total","1755","186","375","473","417","197","58","23","11","11","1","1","-","1","1"
"2607901013","Sucupira - Jaboatão dos Guararapes (PE)","Total","Total","8001","914","1808","2093","1823","795","303","145","65","25","18","9","1","1","1"
"2607901014","Zumbi do Pacheco - Jaboatão dos Guararapes (PE)","Total","Total","8240","782","1650","2225","1936","903","439","156","72","35","20","13","3","1","5"
"2607901015","Bulhões - Jaboatão dos Guararapes (PE)","Total","Total","36","4","5","7","9","4","1","1","2","1","1","-","-","-","1"
"2607901016","Centro - Jaboatão dos Guararapes (PE)","Total","Total","3820","439","856","1017","820","386","163","68","36","18","6","3","3","3","2"
"2607901017","Engenho Velho - Jaboatão dos Guararapes (PE)","Total","Total","2186","239","476","587","503","208","109","34","15","5","6","1","1","2","-"
"2607901018","Floriano - Jaboatão dos Guararapes (PE)","Total","Total","3138","291","674","788","740","361","160","63","32","14","6","4","3","-","2"
"2607901019","Manassu - Jaboatão dos Guararapes (PE)","Total","Total","479","45","91","134","100","62","18","16","5","2","3","1","-","-","2"
"2607901020","Muribequinha - Jaboatão dos Guararapes (PE)","Total","Total","589","82","141","120","119","63","37","14","5","6","-","1","1","-","-"
"2607901021","Santana - Jaboatão dos Guararapes (PE)","Total","Total","1795","186","397","494","382","183","93","36","14","4","2","2","2","-","-"
"2607901022","Santo Aleixo - Jaboatão dos Guararapes (PE)","Total","Total","6607","651","1418","1800","1552","662","283","125","61","31","11","8","3","1","1"
"2607901023","Vargem Fria - Jaboatão dos Guararapes (PE)","Total","Total","239","23","47","77","51","20","12","3","2","3","-","1","-","-","-"
"2607901024","Vila Rica - Jaboatão dos Guararapes (PE)","Total","Total","9244","1042","2078","2530","2144","866","334","125","60","32","16","6","8","2","1"
"2607901025","Vista Alegre - Jaboatão dos Guararapes (PE)","Total","Total","3243","306","680","871","801","365","116","58","26","8","3","4","2","1","2"
"2607901026","Curado - Jaboatão dos Guararapes (PE)","Total","Total","14659","1597","3520","4119","3282","1301","486","200","82","41","18","6","2","2","3"
"2607901027","Jardim Jordão - Jaboatão dos Guararapes (PE)","Total","Total","7700","748","1559","1931","1707","891","435","227","96","49","25","14","9","5","4"
"2608008001","Boa Vista - Jataúba (PE)","Total","Total","753","85","177","164","166","86","31","26","9","4","3","1","-","-","1"
"2608008002","Branco - Jataúba (PE)","Total","Total","32","2","10","4","5","9","1","-","1","-","-","-","-","-","-"
"2608008003","Petrolino Malaco de Souza (Seu Teté) - Jataúba (PE)","Total","Total","138","8","37","37","28","13","7","2","5","1","-","-","-","-","-"
"2608008004","Augusto Melo - Jataúba (PE)","Total","Total","261","23","56","64","68","22","15","7","2","3","1","-","-","-","-"
"2608008005","Bom Jesus - Jataúba (PE)","Total","Total","454","55","118","105","84","48","24","9","6","4","-","1","-","-","-"
"2608008006","Centro - Jataúba (PE)","Total","Total","567","95","155","131","105","42","21","12","5","1","-","-","-","-","-"
"2608909001","Centro - Limoeiro (PE)","Total","Total","428","72","104","106","87","35","14","5","3","2","-","-","-","-","-"
"2608909002","Redentor - Limoeiro (PE)","Total","Total","1423","211","298","354","301","123","72","35","12","10","2","3","2","-","-"
"2608909003","Santa Luzia - Limoeiro (PE)","Total","Total","866","113","206","206","165","88","48","20","12","5","3","-","-","-","-"
"2608909004","São Sebastião - Limoeiro (PE)","Total","Total","1464","205","341","371","296","132","60","29","17","6","3","2","2","-","-"
"2608909005","João Ernesto - Limoeiro (PE)","Total","Total","807","104","167","206","169","87","40","19","6","5","1","2","1","-","-"
"2608909006","Juá - Limoeiro (PE)","Total","Total","901","65","179","259","234","109","34","16","3","-","1","1","-","-","-"
"2608909007","Ponto Certo - Limoeiro (PE)","Total","Total","281","37","68","62","65","33","7","5","3","-","1","-","-","-","-"
"2608909008","Dt Severino Pinheiro - Limoeiro (PE)","Total","Total","694","84","180","175","159","63","19","7","4","2","-","1","-","-","-"
"2608909009","Otácio de Lemos - Limoeiro (PE)","Total","Total","2010","192","423","545","452","251","85","36","11","9","3","3","-","-","-"
"2608909010","José Fernades Salsa - Limoeiro (PE)","Total","Total","1458","135","339","404","326","168","47","24","11","3","-","1","-","-","-"
"2608909011","Santa Teresinha - Limoeiro (PE)","Total","Total","843","96","152","232","230","82","32","11","4","3","-","-","1","-","-"
"2608909012","Santo Antônio - Limoeiro (PE)","Total","Total","1274","175","258","305","277","143","58","29","25","3","1","-","-","-","-"
"2608909013","Pirauira - Limoeiro (PE)","Total","Total","484","38","119","145","115","46","12","6","2","-","-","-","-","1","-"
"2609600001","Rio Doce - Olinda (PE)","Total","Total","12908","1549","3004","3414","2719","1250","536","241","92","49","28","13","7","3","3"
"2609600002","Jardim Atlântico - Olinda (PE)","Total","Total","12097","1280","2767","3285","2769","1185","471","186","75","35","29","10","1","1","3"
"2609600003","Casa Caiada - Olinda (PE)","Total","Total","5049","720","1273","1254","1096","460","151","53","20","9","9","2","-","-","2"
"2609600004","Fragoso - Olinda (PE)","Total","Total","6387","654","1345","1622","1497","725","289","139","54","27","16","9","4","2","4"
"2609600005","Bairro Novo - Olinda (PE)","Total","Total","2785","301","682","743","602","278","102","46","22","5","1","-","1","-","2"
"2609600006","Bultrins - Olinda (PE)","Total","Total","1222","121","285","291","274","147","45","31","16","5","5","1","-","1","-"
"2609600007","Alto da Nação - Olinda (PE)","Total","Total","1252","137","275","326","239","137","71","30","19","5","5","3","3","2","-"
"2609600008","Monte - Olinda (PE)","Total","Total","1885","171","383","452","439","216","121","44","31","13","6","4","2","2","1"
"2609600009","Guadalupe - Olinda (PE)","Total","Total","1460","149","309","336","324","177","70","52","13","14","8","3","1","2","2"
"2609600010","Bonsucesso - Olinda (PE)","Total","Total","807","78","152","189","180","105","40","29","15","9","2","3","1","3","1"
"2609600011","Amaro Branco - Olinda (PE)","Total","Total","1219","132","255","329","258","118","50","39","19","10","3","1","3","-","2"
"2609600012","Carmo - Olinda (PE)","Total","Total","595","117","143","129","95","61","22","16","5","2","3","-","-","-","2"
"2609600013","Amparo - Olinda (PE)","Total","Total","573","71","119","124","123","65","34","16","12","5","-","2","1","-","1"
"2609600014","Varadouro - Olinda (PE)","Total","Total","1835","268","391","455","341","200","85","48","18","18","1","6","-","1","3"
"2609600015","Santa Teresa - Olinda (PE)","Total","Total","1123","183","237","251","210","124","65","29","10","7","5","2","-","-","-"
"2609600016","Salgadinho - Olinda (PE)","Total","Total","2719","327","592","678","548","283","143","60","41","22","16","8","1","-","-"
"2609600017","Sítio Novo - Olinda (PE)","Total","Total","1526","194","330","384","298","159","86","37","23","7","5","-","1","-","2"
"2609600018","Peixinhos - Olinda (PE)","Total","Total","10778","1308","2457","2680","2164","1118","523","230","119","88","49","20","11","4","7"
"2609600019","Vila Popular - Olinda (PE)","Total","Total","1532","155","341","423","324","163","60","34","18","8","2","2","-","1","1"
"2609600020","Ouro Preto - Olinda (PE)","Total","Total","9126","889","2017","2392","2095","957","419","185","90","39","18","7","11","4","3"
"2609600021","Jardim Brasil - Olinda (PE)","Total","Total","5267","615","1189","1384","1179","514","215","95","40","23","5","4","2","2","-"
"2609600022","Aguazinha - Olinda (PE)","Total","Total","3346","348","673","832","740","395","175","88","50","16","10","8","4","2","5"
"2609600023","Sapucaia - Olinda (PE)","Total","Total","4044","406","894","994","873","481","200","93","50","29","11","6","3","2","2"
"2609600024","São Benedito - Olinda (PE)","Total","Total","709","64","141","188","175","67","35","18","9","6","1","2","1","1","1"
"2609600025","Caixa D'Água - Olinda (PE)","Total","Total","4076","426","916","1039","845","430","211","97","53","24","8","13","6","4","4"
"2609600026","Águas Compridas - Olinda (PE)","Total","Total","5929","612","1189","1482","1318","737","284","143","81","37","23","13","5","4","1"
"2609600027","Passarinho - Olinda (PE)","Total","Total","1470","147","315","357","317","170","84","34","26","8","8","2","1","1","-"
"2609600028","Alto da Bondade - Olinda (PE)","Total","Total","2644","239","532","667","606","325","136","58","45","20","8","4","3","1","-"
"2609600029","Alto do Sol Nascente - Olinda (PE)","Total","Total","646","55","125","172","150","73","46","13","7","3","2","-","-","-","-"
"2609600030","Alto da Conquista - Olinda (PE)","Total","Total","2153","295","506","523","428","218","99","38","18","8","9","4","5","1","1"
"2609600032","Tabajara - Olinda (PE)","Total","Total","3955","376","928","1087","911","387","146","61","29","9","8","1","8","1","3"
"2610707001","Centro - Paulista (PE)","Total","Total","980","122","217","250","204","104","49","16","9","9","-","-","-","-","-"
"2610707002","Nobre - Paulista (PE)","Total","Total","1451","138","289","380","374","144","73","27","11","8","3","2","1","-","1"
"2610707003","Janga - Paulista (PE)","Total","Total","13889","1608","3340","3731","3085","1286","485","192","86","38","19","9","6","1","3"
"2610707004","Pau Amarelo - Paulista (PE)","Total","Total","5670","641","1351","1475","1290","546","204","80","40","24","9","4","4","1","1"
"2610707005","Nossa Senhora do Ó - Paulista (PE)","Total","Total","5265","582","1166","1381","1176","537","233","105","47","16","10","4","5","1","2"
"2610707006","Nossa Senhora da Conceição - Paulista (PE)","Total","Total","826","74","175","201","196","111","42","17","4","4","1","-","-","1","-"
"2610707007","Maria Farinha - Paulista (PE)","Total","Total","532","58","112","133","122","65","21","14","5","-","2","-","-","-","-"
"2610707008","Engenho Maranguape - Paulista (PE)","Total","Total","3108","322","621","789","661","376","164","66","50","30","17","3","4","3","2"
"2610707009","Maranguape I - Paulista (PE)","Total","Total","7997","808","1766","2283","1837","744","320","114","60","39","16","3","5","2","-"
"2610707010","Maranguape II - Paulista (PE)","Total","Total","5353","507","1099","1453","1254","565","262","102","54","26","19","6","3","1","2"
"2610707011","Jaguarana - Paulista (PE)","Total","Total","955","68","174","247","236","129","59","18","12","5","3","1","2","-","1"
"2610707012","Fragoso - Paulista (PE)","Total","Total","5249","479","1077","1390","1316","592","240","84","41","13","11","3","2","1","-"
"2610707013","Jaguaribe - Paulista (PE)","Total","Total","2191","198","499","583","570","212","75","32","6","10","2","-","1","3","-"
"2610707014","Torres Galvão - Paulista (PE)","Total","Total","3266","303","692","811","859","344","145","55","31","10","10","1","3","1","1"
"2610707015","Arthur Lundgren I - Paulista (PE)","Total","Total","5384","469","1126","1461","1356","572","226","91","42","19","13","5","2","2","-"
"2610707016","Arthur Lundgren II - Paulista (PE)","Total","Total","5074","648","1268","1448","1047","404","158","58","25","9","2","4","-","1","2"
"2610707017","Jardim Velho - Paulista (PE)","Total","Total","473","52","99","124","104","47","24","10","5","4","-","2","1","-","1"
"2610707018","Mirueira - Paulista (PE)","Total","Total","4640","462","900","1134","1077","569","245","126","67","28","16","7","1","1","7"
"2610707019","Paratibe - Paulista (PE)","Total","Total","4577","480","1031","1234","1068","430","173","94","33","17","7","4","4","-","2"
"2610707020","Jardim Maranguape - Paulista (PE)","Total","Total","4076","436","856","1071","944","439","143","83","56","24","8","6","4","1","5"
"2610707021","Jardim Paulista - Paulista (PE)","Total","Total","7545","619","1513","2106","1889","816","320","145","60","38","20","8","4","3","4"
"2610707022","Parque do Janga - Paulista (PE)","Total","Total","709","71","152","170","156","79","41","23","9","3","5","-","-","-","-"
"2610707023","Tabajara - Paulista (PE)","Total","Total","1425","144","300","375","338","145","78","27","7","7","3","1","-","-","-"
"2610905001","Serrinha - Pesqueira (PE)","Total","Total","190","26","48","42","47","15","8","2","2","-","-","-","-","-","-"
"2610905002","Xucurus - Pesqueira (PE)","Total","Total","543","56","127","125","123","59","33","8","9","2","1","-","-","-","-"
"2610905003","Caixa D'Água - Pesqueira (PE)","Total","Total","593","77","132","133","138","65","22","14","8","-","-","1","2","-","1"
"2610905004","Baixa Grande - Pesqueira (PE)","Total","Total","196","27","51","54","31","18","10","4","-","1","-","-","-","-","-"
"2610905005","Pedra Redonda - Pesqueira (PE)","Total","Total","471","50","109","112","111","52","17","12","5","1","1","-","1","-","-"
"2610905006","Prado - Pesqueira (PE)","Total","Total","4237","563","971","1042","929","421","182","70","38","13","6","1","-","-","1"
"2610905007","Salgado - Pesqueira (PE)","Total","Total","104","30","23","22","17","7","3","1","1","-","-","-","-","-","-"
"2610905008","Central - Pesqueira (PE)","Total","Total","1206","149","251","272","252","152","81","29","12","2","4","1","-","-","1"
"2610905009","São Sebastião - Pesqueira (PE)","Total","Total","517","84","120","137","100","33","24","10","6","1","-","2","-","-","-"
"2610905010","Centenário - Pesqueira (PE)","Total","Total","1211","112","284","297","259","148","64","24","8","9","4","1","1","-","-"
"2610905011","Vila Anápolis - Pesqueira (PE)","Total","Total","584","50","126","159","138","58","27","17","2","-","5","1","1","-","-"
"2610905012","Pitanga - Pesqueira (PE)","Total","Total","292","41","69","74","59","26","12","5","5","-","-","-","-","-","1"
"2610905013","Centro - Pesqueira (PE)","Total","Total","1225","195","307","313","247","98","39","12","11","2","1","-","-","-","-"
"2610905014","Santo Antônio - Pesqueira (PE)","Total","Total","529","65","120","132","95","53","29","21","6","1","2","3","2","-","-"
"2611101001","Centro - Petrolina (PE)","Total","Total","2169","349","489","508","446","217","82","36","18","10","7","1","2","1","3"
"2611101002","Atrás da Banca - Petrolina (PE)","Total","Total","1072","140","203","239","244","143","58","24","12","4","3","-","1","1","-"
"2611101003","Gercino Coelho - Petrolina (PE)","Total","Total","2403","300","551","592","472","270","125","42","22","14","6","5","1","-","3"
"2611101004","Vila Mocó - Petrolina (PE)","Total","Total","1820","330","524","453","292","137","43","13","11","5","6","3","2","-","1"
"2611101005","Maria Auxiliadora - Petrolina (PE)","Total","Total","1193","174","248","297","239","123","56","29","9","5","3","8","-","1","1"
"2611101006","São José - Petrolina (PE)","Total","Total","1113","107","211","290","266","144","55","22","12","2","3","1","-","-","-"
"2611101007","Pedra do Bode - Petrolina (PE)","Total","Total","226","3","43","47","60","43","21","3","3","3","-","-","-","-","-"
"2611101008","Distrito Industrial - Petrolina (PE)","Total","Total","187","12","50","68","39","12","4","2","-","-","-","-","-","-","-"
"2611101009","Palhinhas - Petrolina (PE)","Total","Total","385","42","88","83","82","42","21","14","4","6","-","2","1","-","-"
"2611101010","Jardim Maravilha - Petrolina (PE)","Total","Total","718","48","149","159","175","84","61","16","11","8","3","-","2","1","1"
"2611101011","Km 2 - Petrolina (PE)","Total","Total","313","20","52","95","71","47","15","10","2","-","1","-","-","-","-"
"2611101012","Dom Malan - Petrolina (PE)","Total","Total","1102","86","249","262","261","134","67","16","12","8","2","1","-","1","3"
"2611101013","Areia Branca - Petrolina (PE)","Total","Total","2566","264","498","603","591","350","129","76","30","11","8","3","3","-","-"
"2611101014","Vila Eduardo - Petrolina (PE)","Total","Total","1942","175","397","421","455","241","108","59","41","18","5","8","5","4","5"
"2611101015","Cidade Universitária - Petrolina (PE)","Total","Total","545","37","99","130","158","77","30","5","5","-","4","-","-","-","-"
"2611101016","Cohab-São Francisco - Petrolina (PE)","Total","Total","3047","243","530","795","826","412","151","57","16","10","6","-","1","-","-"
"2611101017","Cohab-Massangano - Petrolina (PE)","Total","Total","2935","217","578","743","753","391","147","58","29","10","5","2","1","1","-"
"2611101018","Jardim Amazonas - Petrolina (PE)","Total","Total","2589","238","512","650","626","338","117","59","24","14","6","3","1","-","1"
"2611101019","Ouro Preto - Petrolina (PE)","Total","Total","894","64","157","233","226","109","50","26","14","5","3","3","1","2","1"
"2611101020","Pedro Raimundo - Petrolina (PE)","Total","Total","1428","130","243","355","309","208","88","34","28","18","8","3","2","2","-"
"2611101021","Antônio Cassimiro - Petrolina (PE)","Total","Total","2919","260","529","686","681","382","183","87","47","30","15","8","4","3","4"
"2611101022","José e Maria - Petrolina (PE)","Total","Total","4679","414","938","1157","1096","582","265","97","58","37","18","9","6","1","1"
"2611101023","Dom Avelar - Petrolina (PE)","Total","Total","3438","232","597","838","785","521","239","111","58","25","15","8","6","-","3"
"2611101024","Loteamento Recife - Petrolina (PE)","Total","Total","1647","99","294","424","427","226","106","45","18","5","-","3","-","-","-"
"2611101026","Jatobá - Petrolina (PE)","Total","Total","1370","92","241","319","337","190","94","38","23","12","14","4","3","-","3"
"2611101027","São Gonçalo - Petrolina (PE)","Total","Total","3106","216","579","761","784","417","175","102","41","16","3","7","2","1","2"
"2611101028","Cosme e Damião - Petrolina (PE)","Total","Total","1495","124","273","394","343","208","80","42","12","10","3","3","1","-","2"
"2611101029","Jardim São Paulo - Petrolina (PE)","Total","Total","1608","98","240","358","445","268","115","45","20","7","5","3","2","1","1"
"2611101030","João de Deus - Petrolina (PE)","Total","Total","3823","287","629","883","896","553","295","151","69","32","17","6","3","1","1"
"2611101031","Topázio - Petrolina (PE)","Total","Total","260","17","55","65","59","33","20","6","1","2","1","1","-","-","-"
"2611101032","Boa Esperança - Petrolina (PE)","Total","Total","146","18","20","21","27","24","19","8","5","3","-","1","-","-","-"
"2611101033","Serrote do Urubu - Petrolina (PE)","Total","Total","46","3","6","4","12","8","7","4","1","1","-","-","-","-","-"
"2611101034","Carneiro - Petrolina (PE)","Total","Total","32","3","8","4","8","7","-","1","-","-","1","-","-","-","-"
"2611606001","Recife - Recife (PE)","Total","Total","198","41","44","46","38","14","9","3","2","-","-","1","-","-","-"
"2611606002","Santo Amaro - Recife (PE)","Total","Total","8474","1292","1918","1943","1584","878","407","209","112","67","24","19","13","1","7"
"2611606003","Boa Vista - Recife (PE)","Total","Total","5999","1840","1819","1155","733","279","101","41","12","8","3","4","2","1","1"
"2611606004","Soledade - Recife (PE)","Total","Total","1013","321","281","202","121","61","15","7","3","2","-","-","-","-","-"
"2611606005","Santo Antônio - Recife (PE)","Total","Total","142","81","37","14","8","1","-","-","-","-","-","-","1","-","-"
"2611606006","Paissandu - Recife (PE)","Total","Total","180","35","53","47","26","16","1","2","-","-","-","-","-","-","-"
"2611606007","Ilha do Leite - Recife (PE)","Total","Total","361","80","91","92","61","21","10","3","1","-","1","-","1","-","-"
"2611606008","Coelhos - Recife (PE)","Total","Total","2322","343","498","546","453","263","101","72","28","5","7","3","2","-","1"
"2611606009","Ilha Joana Bezerra - Recife (PE)","Total","Total","3606","502","715","788","699","403","241","137","47","38","24","2","8","-","2"
"2611606010","Cabanga - Recife (PE)","Total","Total","506","79","135","128","86","42","17","9","4","3","-","1","2","-","-"
"2611606011","São José - Recife (PE)","Total","Total","2704","499","587","635","463","260","141","62","28","15","4","4","2","2","2"
"2611606012","Derby - Recife (PE)","Total","Total","656","72","165","173","152","66","19","8","1","-","-","-","-","-","-"
"2611606013","Graças - Recife (PE)","Total","Total","7015","1175","1748","1734","1544","585","169","38","15","4","1","-","1","-","1"
"2611606014","Jaqueira - Recife (PE)","Total","Total","529","84","128","131","111","51","11","12","-","1","-","-","-","-","-"
"2611606015","Aflitos - Recife (PE)","Total","Total","1937","278","473","490","478","168","39","5","3","1","2","-","-","-","-"
"2611606016","Espinheiro - Recife (PE)","Total","Total","3602","610","1000","867","701","287","83","37","11","3","2","-","-","-","1"
"2611606017","Rosarinho - Recife (PE)","Total","Total","1329","183","363","320","258","137","36","15","9","4","-","-","2","1","1"
"2611606018","Tamarineira - Recife (PE)","Total","Total","4537","587","1136","1138","1052","451","120","36","10","3","1","-","3","-","-"
"2611606019","Peixinhos - Recife (PE)","Total","Total","1383","148","246","336","287","189","85","43","26","11","5","4","-","2","1"
"2611606020","Campina do Barreto - Recife (PE)","Total","Total","2833","328","637","705","581","319","133","67","31","12","10","4","3","2","1"
"2611606021","Arruda - Recife (PE)","Total","Total","4467","519","1059","1123","996","437","177","78","32","26","10","4","4","2","-"
"2611606022","Ponto de Parada - Recife (PE)","Total","Total","500","62","122","133","107","48","20","5","1","2","-","-","-","-","-"
"2611606023","Hipódromo - Recife (PE)","Total","Total","808","102","201","183","168","80","38","23","7","4","2","-","-","-","-"
"2611606024","Campo Grande - Recife (PE)","Total","Total","9554","1104","2138","2403","2013","976","438","230","117","60","29","12","15","7","12"
"2611606025","Encruzilhada - Recife (PE)","Total","Total","4008","626","1132","967","754","348","105","45","17","7","5","1","-","-","1"
"2611606026","Torreão - Recife (PE)","Total","Total","368","60","111","75","85","19","12","4","2","-","-","-","-","-","-"
"2611606027","Passarinho - Recife (PE)","Total","Total","5792","614","1148","1409","1280","732","301","124","87","45","19","16","5","5","7"
"2611606028","Dois Unidos - Recife (PE)","Total","Total","9374","894","1853","2339","2133","1132","565","235","127","40","25","11","6","3","11"
"2611606029","Linha do Tiro - Recife (PE)","Total","Total","4201","415","823","1059","925","490","245","125","46","27","21","10","7","2","6"
"2611606030","Beberibe - Recife (PE)","Total","Total","2586","297","524","654","556","290","129","67","27","20","12","6","4","-","-"
"2611606031","Alto Santa Teresinha - Recife (PE)","Total","Total","2157","211","424","552","473","232","129","58","39","15","6","3","5","2","8"
"2611606032","Porto da Madeira - Recife (PE)","Total","Total","2334","242","540","605","524","253","84","47","16","8","8","4","2","-","1"
"2611606033","Cajueiro - Recife (PE)","Total","Total","1902","193","407","439","432","237","99","52","21","12","4","2","2","1","1"
"2611606034","Fundão - Recife (PE)","Total","Total","2495","294","573","645","534","251","99","62","20","12","2","1","-","1","1"
"2611606035","Água Fria - Recife (PE)","Total","Total","12294","1231","2437","3097","2617","1500","652","346","195","95","54","30","18","8","14"
"2611606036","Bomba do Hemetério - Recife (PE)","Total","Total","2350","250","447","550","519","280","147","72","28","23","15","7","7","2","3"
"2611606037","Pau-Ferro - Recife (PE)","Total","Total","16","-","2","2","5","3","2","1","1","-","-","-","-","-","-"
"2611606038","Guabiraba - Recife (PE)","Total","Total","1779","193","320","448","389","222","116","42","24","11","5","3","3","1","2"
"2611606039","Sítio dos Pintos - Recife (PE)","Total","Total","2132","207","443","542","496","262","100","45","15","13","2","1","3","1","2"
"2611606040","Dois Irmãos - Recife (PE)","Total","Total","737","78","147","184","165","84","42","18","7","4","6","-","1","-","1"
"2611606041","Brejo da Guabiraba - Recife (PE)","Total","Total","3426","378","689","886","772","370","172","77","43","20","8","2","5","-","4"
"2611606042","Córrego do Jenipapo - Recife (PE)","Total","Total","2732","293","568","700","622","295","137","63","31","8","7","1","3","3","1"
"2611606043","Apipucos - Recife (PE)","Total","Total","991","110","209","257","211","119","47","19","9","2","2","3","3","-","-"
"2611606044","Macaxeira - Recife (PE)","Total","Total","5807","484","1155","1536","1391","675","283","144","70","36","15","5","7","3","3"
"2611606045","Nova Descoberta - Recife (PE)","Total","Total","9958","1087","2089","2420","2190","1164","501","244","130","64","36","14","8","5","6"
"2611606046","Brejo de Beberibe - Recife (PE)","Total","Total","2459","254","519","642","553","278","116","56","19","9","7","1","3","1","1"
"2611606047","Alto do Mandu - Recife (PE)","Total","Total","1351","130","291","346","296","159","58","38","14","9","3","2","4","-","1"
"2611606048","Casa Amarela - Recife (PE)","Total","Total","9296","1188","2330","2443","1902","879","298","138","50","30","17","6","6","2","7"
"2611606049","Vasco da Gama - Recife (PE)","Total","Total","9113","1012","1888","2286","2035","990","477","212","107","47","22","19","11","4","3"
"2611606050","Alto José Bonifácio - Recife (PE)","Total","Total","3570","346","733","967","733","386","211","89","48","25","16","7","5","-","4"
"2611606051","Morro da Conceição - Recife (PE)","Total","Total","2955","343","604","716","634","341","165","73","38","18","9","7","4","-","3"
"2611606052","Alto José do Pinho - Recife (PE)","Total","Total","3510","377","714","901","728","381","187","105","53","26","11","7","8","7","5"
"2611606053","Mangabeira - Recife (PE)","Total","Total","2116","294","464","513","436","213","104","41","24","15","3","3","2","4","-"
"2611606054","Parnamirim - Recife (PE)","Total","Total","2458","341","570","575","598","270","77","17","7","1","1","1","-","-","-"
"2611606055","Casa Forte - Recife (PE)","Total","Total","2192","315","558","466","506","256","62","18","8","3","-","-","-","-","-"
"2611606056","Santana - Recife (PE)","Total","Total","978","138","237","246","197","108","31","10","8","2","-","1","-","-","-"
"2611606057","Poço - Recife (PE)","Total","Total","1463","193","338","353","357","135","55","15","8","6","3","-","-","-","-"
"2611606058","Monteiro - Recife (PE)","Total","Total","1742","180","338","459","403","213","83","43","13","4","4","1","-","1","-"
"2611606059","Torre - Recife (PE)","Total","Total","5941","926","1514","1506","1162","514","172","78","48","15","2","1","1","1","1"
"2611606060","Cordeiro - Recife (PE)","Total","Total","12797","1587","3105","3194","2765","1271","483","191","109","36","19","14","11","5","7"
"2611606061","Zumbi - Recife (PE)","Total","Total","1957","320","452","518","362","171","66","32","16","11","4","1","2","1","1"
"2611606062","Madalena - Recife (PE)","Total","Total","7604","1173","1970","1837","1604","631","233","81","35","17","17","3","-","1","2"
"2611606063","Prado - Recife (PE)","Total","Total","3696","475","917","930","780","335","142","63","22","16","8","5","2","-","1"
