"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Município","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2200608","Angical do Piauí (PI)","Total","15 a 17 anos","401","25","9","8","1","-","-","-","-","-","-","-","358","-"
"2200608","Angical do Piauí (PI)","Total","18 ou 19 anos","233","10","16","13","4","-","1","-","-","-","-","-","189","-"
"2200608","Angical do Piauí (PI)","Total","20 a 24 anos","480","52","51","75","24","1","1","-","-","-","-","-","276","-"
"2200608","Angical do Piauí (PI)","Total","25 a 29 anos","467","70","73","114","35","5","8","1","-","1","-","-","160","-"
"2200608","Angical do Piauí (PI)","Total","30 a 34 anos","405","57","78","94","46","11","4","1","1","-","-","-","113","-"
"2200608","Angical do Piauí (PI)","Total","35 a 39 anos","397","69","72","86","54","10","7","4","-","-","-","-","95","-"
"2200608","Angical do Piauí (PI)","Total","40 a 44 anos","429","81","52","102","37","18","7","6","-","-","-","-","126","-"
"2200608","Angical do Piauí (PI)","Total","45 a 49 anos","441","84","46","102","50","14","11","4","1","2","-","-","127","-"
"2200608","Angical do Piauí (PI)","Total","50 a 54 anos","360","63","33","75","27","21","11","6","-","-","-","1","123","-"
"2200608","Angical do Piauí (PI)","Total","55 a 59 anos","353","48","12","131","38","17","4","3","2","-","-","-","98","-"
"2200608","Angical do Piauí (PI)","Total","60 a 69 anos","497","11","8","336","61","19","14","9","-","2","-","1","36","-"
"2200608","Angical do Piauí (PI)","Total","70 anos ou mais","510","-","1","411","74","6","5","5","-","-","-","-","8","-"
"2200707","Anísio de Abreu (PI)","Total","10 a 14 anos","932","21","3","7","2","1","-","-","-","-","-","-","898","-"
"2200707","Anísio de Abreu (PI)","Total","15 a 19 anos","874","60","41","33","7","1","-","1","-","-","-","-","731","-"
"2200707","Anísio de Abreu (PI)","Total","15 a 17 anos","518","20","14","8","-","-","-","-","-","-","-","-","476","-"
"2200707","Anísio de Abreu (PI)","Total","18 ou 19 anos","356","40","27","25","7","1","-","1","-","-","-","-","255","-"
"2200707","Anísio de Abreu (PI)","Total","20 a 24 anos","889","172","86","130","67","8","5","-","-","-","-","-","421","-"
"2200707","Anísio de Abreu (PI)","Total","25 a 29 anos","811","173","109","153","72","23","12","3","-","-","-","-","266","-"
"2200707","Anísio de Abreu (PI)","Total","30 a 34 anos","742","157","135","154","77","26","7","2","-","1","-","-","183","-"
"2200707","Anísio de Abreu (PI)","Total","35 a 39 anos","689","147","106","172","56","34","12","2","-","-","-","-","160","-"
"2200707","Anísio de Abreu (PI)","Total","40 a 44 anos","509","131","66","109","38","21","10","7","-","1","-","-","126","-"
"2200707","Anísio de Abreu (PI)","Total","45 a 49 anos","444","127","55","83","43","13","16","8","1","-","1","2","95","-"
"2200707","Anísio de Abreu (PI)","Total","50 a 54 anos","309","74","34","73","25","4","5","2","-","-","-","-","92","-"
"2200707","Anísio de Abreu (PI)","Total","55 a 59 anos","272","30","14","109","28","8","5","2","-","-","-","-","76","-"
"2200707","Anísio de Abreu (PI)","Total","60 a 69 anos","518","8","9","377","61","12","3","5","-","1","-","-","42","-"
"2200707","Anísio de Abreu (PI)","Total","70 anos ou mais","428","2","2","315","71","8","4","4","1","1","-","-","20","-"
"2200806","Antônio Almeida (PI)","Total","10 a 14 anos","310","21","4","-","-","1","-","-","-","-","-","-","284","-"
"2200806","Antônio Almeida (PI)","Total","15 a 19 anos","294","20","12","8","4","1","-","-","-","-","-","-","249","-"
"2200806","Antônio Almeida (PI)","Total","15 a 17 anos","180","11","3","1","-","-","-","-","-","-","-","-","165","-"
"2200806","Antônio Almeida (PI)","Total","18 ou 19 anos","114","9","9","7","4","1","-","-","-","-","-","-","84","-"
"2200806","Antônio Almeida (PI)","Total","20 a 24 anos","289","20","23","42","20","2","-","-","-","-","-","-","182","-"
"2200806","Antônio Almeida (PI)","Total","25 a 29 anos","248","28","35","54","38","8","7","3","2","-","-","-","73","-"
"2200806","Antônio Almeida (PI)","Total","30 a 34 anos","216","22","34","38","23","9","9","2","-","-","-","-","79","-"
"2200806","Antônio Almeida (PI)","Total","35 a 39 anos","169","24","17","30","18","12","10","2","-","-","-","-","56","-"
"2200806","Antônio Almeida (PI)","Total","40 a 44 anos","157","26","10","35","14","6","11","5","2","-","-","-","48","-"
"2200806","Antônio Almeida (PI)","Total","45 a 49 anos","188","32","14","40","24","13","5","7","-","-","-","-","53","-"
"2200806","Antônio Almeida (PI)","Total","50 a 54 anos","166","29","5","27","18","7","3","4","-","-","-","-","73","-"
"2200806","Antônio Almeida (PI)","Total","55 a 59 anos","146","9","4","50","14","7","3","1","-","-","-","-","58","-"
"2200806","Antônio Almeida (PI)","Total","60 a 69 anos","217","2","1","142","30","5","4","1","-","1","-","1","30","-"
"2200806","Antônio Almeida (PI)","Total","70 anos ou mais","140","1","-","95","36","1","1","-","-","-","-","-","6","-"
"2200905","Aroazes (PI)","Total","10 a 14 anos","542","84","5","5","1","-","-","-","-","-","-","-","447","-"
"2200905","Aroazes (PI)","Total","15 a 19 anos","525","94","27","11","8","-","-","-","-","-","-","-","385","-"
"2200905","Aroazes (PI)","Total","15 a 17 anos","330","66","11","3","-","-","-","-","-","-","-","-","250","-"
"2200905","Aroazes (PI)","Total","18 ou 19 anos","195","28","16","8","8","-","-","-","-","-","-","-","135","-"
"2200905","Aroazes (PI)","Total","20 a 24 anos","448","68","42","65","29","3","-","-","-","-","-","-","241","-"
"2200905","Aroazes (PI)","Total","25 a 29 anos","440","74","66","87","32","6","4","1","-","-","-","-","170","-"
"2200905","Aroazes (PI)","Total","30 a 34 anos","418","64","66","85","48","13","7","2","-","-","-","-","133","-"
"2200905","Aroazes (PI)","Total","35 a 39 anos","407","83","49","77","38","18","6","1","-","-","-","-","135","-"
"2200905","Aroazes (PI)","Total","40 a 44 anos","331","82","29","70","26","15","5","-","-","-","1","-","103","-"
"2200905","Aroazes (PI)","Total","45 a 49 anos","311","57","28","65","28","12","6","1","-","-","-","-","114","-"
"2200905","Aroazes (PI)","Total","50 a 54 anos","301","69","26","56","21","11","7","5","-","-","-","-","106","-"
"2200905","Aroazes (PI)","Total","55 a 59 anos","279","18","12","119","22","7","3","1","1","-","-","-","96","-"
"2200905","Aroazes (PI)","Total","60 a 69 anos","421","6","2","318","40","6","4","1","-","-","-","-","44","-"
"2200905","Aroazes (PI)","Total","70 anos ou mais","428","-","1","316","82","8","5","1","-","-","-","-","15","-"
"2200954","Aroeiras do Itaim (PI)","Total","10 a 14 anos","225","-","-","3","-","-","-","-","-","-","-","-","222","-"
"2200954","Aroeiras do Itaim (PI)","Total","15 a 19 anos","210","4","3","11","2","-","-","-","-","-","-","-","190","-"
"2200954","Aroeiras do Itaim (PI)","Total","15 a 17 anos","116","3","1","1","-","-","-","-","-","-","-","-","111","-"
"2200954","Aroeiras do Itaim (PI)","Total","18 ou 19 anos","94","1","2","10","2","-","-","-","-","-","-","-","79","-"
"2200954","Aroeiras do Itaim (PI)","Total","20 a 24 anos","214","12","10","58","12","1","-","-","-","-","-","-","121","-"
"2200954","Aroeiras do Itaim (PI)","Total","25 a 29 anos","203","40","19","46","5","1","2","1","-","-","-","-","89","-"
"2200954","Aroeiras do Itaim (PI)","Total","30 a 34 anos","173","33","25","25","10","1","2","1","-","-","-","-","76","-"
"2200954","Aroeiras do Itaim (PI)","Total","35 a 39 anos","172","38","21","27","7","1","2","-","-","-","-","-","76","-"
"2200954","Aroeiras do Itaim (PI)","Total","40 a 44 anos","183","48","16","26","6","2","-","-","-","-","-","-","85","-"
"2200954","Aroeiras do Itaim (PI)","Total","45 a 49 anos","145","43","7","21","5","-","2","-","1","-","-","-","66","-"
"2200954","Aroeiras do Itaim (PI)","Total","50 a 54 anos","118","27","7","17","3","2","1","-","-","-","-","-","61","-"
"2200954","Aroeiras do Itaim (PI)","Total","55 a 59 anos","114","7","5","47","10","-","-","-","-","-","-","-","45","-"
"2200954","Aroeiras do Itaim (PI)","Total","60 a 69 anos","213","3","-","174","18","-","-","1","-","-","-","-","17","-"
"2200954","Aroeiras do Itaim (PI)","Total","70 anos ou mais","160","-","-","127","26","1","-","-","-","-","-","-","6","-"
"2201002","Arraial (PI)","Total","10 a 14 anos","556","21","3","5","-","-","-","-","-","-","-","-","527","-"
"2201002","Arraial (PI)","Total","15 a 19 anos","532","27","16","14","3","-","-","-","-","-","-","-","472","-"
"2201002","Arraial (PI)","Total","15 a 17 anos","347","17","4","7","-","-","-","-","-","-","-","-","319","-"
"2201002","Arraial (PI)","Total","18 ou 19 anos","185","10","12","7","3","-","-","-","-","-","-","-","153","-"
"2201002","Arraial (PI)","Total","20 a 24 anos","395","48","26","40","23","2","-","-","-","-","-","-","256","-"
"2201002","Arraial (PI)","Total","25 a 29 anos","320","52","29","49","26","4","4","1","1","-","-","-","154","-"
"2201002","Arraial (PI)","Total","30 a 34 anos","282","51","55","40","23","5","3","-","-","-","-","-","105","-"
"2201002","Arraial (PI)","Total","35 a 39 anos","288","47","55","44","17","7","6","1","-","-","-","-","111","-"
"2201002","Arraial (PI)","Total","40 a 44 anos","303","64","32","50","34","10","6","4","-","-","-","-","103","-"
"2201002","Arraial (PI)","Total","45 a 49 anos","247","45","26","44","28","6","7","5","1","-","-","-","85","-"
"2201002","Arraial (PI)","Total","50 a 54 anos","205","45","15","37","20","9","3","5","-","-","-","-","71","-"
"2201002","Arraial (PI)","Total","55 a 59 anos","199","21","9","71","17","3","3","3","-","-","-","-","72","-"
"2201002","Arraial (PI)","Total","60 a 69 anos","292","2","3","213","25","8","3","1","-","-","-","-","37","-"
"2201002","Arraial (PI)","Total","70 anos ou mais","259","-","-","189","56","2","2","-","-","-","-","-","10","-"
"2201051","Assunção do Piauí (PI)","Total","10 a 14 anos","912","18","3","9","2","-","-","-","-","-","-","-","880","-"
"2201051","Assunção do Piauí (PI)","Total","15 a 19 anos","720","27","12","17","5","1","-","-","-","-","-","-","658","-"
"2201051","Assunção do Piauí (PI)","Total","15 a 17 anos","472","12","5","7","-","-","-","-","-","-","-","-","448","-"
"2201051","Assunção do Piauí (PI)","Total","18 ou 19 anos","248","15","7","10","5","1","-","-","-","-","-","-","210","-"
"2201051","Assunção do Piauí (PI)","Total","20 a 24 anos","617","103","40","62","26","3","-","-","-","-","-","-","383","-"
"2201051","Assunção do Piauí (PI)","Total","25 a 29 anos","587","113","60","75","30","2","-","-","-","-","-","-","307","-"
"2201051","Assunção do Piauí (PI)","Total","30 a 34 anos","602","97","96","77","39","9","4","-","-","-","-","-","280","-"
"2201051","Assunção do Piauí (PI)","Total","35 a 39 anos","433","81","58","61","20","4","3","1","-","-","-","-","205","-"
"2201051","Assunção do Piauí (PI)","Total","40 a 44 anos","363","77","26","59","14","3","3","1","-","-","-","-","180","-"
"2201051","Assunção do Piauí (PI)","Total","45 a 49 anos","336","82","33","40","13","5","-","-","-","-","-","-","163","-"
"2201051","Assunção do Piauí (PI)","Total","50 a 54 anos","287","63","13","36","14","4","-","-","-","-","-","-","157","-"
"2201051","Assunção do Piauí (PI)","Total","55 a 59 anos","245","13","4","110","8","3","1","-","-","-","-","-","106","-"
"2201051","Assunção do Piauí (PI)","Total","60 a 69 anos","405","6","3","301","24","3","1","-","-","-","-","-","67","-"
"2201051","Assunção do Piauí (PI)","Total","70 anos ou mais","295","-","1","226","36","2","-","1","-","-","-","-","29","-"
"2201101","Avelino Lopes (PI)","Total","10 a 14 anos","1190","33","3","19","-","-","1","-","-","-","-","-","1134","-"
"2201101","Avelino Lopes (PI)","Total","15 a 19 anos","1062","49","13","23","4","-","-","-","-","-","-","-","973","-"
"2201101","Avelino Lopes (PI)","Total","15 a 17 anos","701","30","6","9","1","-","-","-","-","-","-","-","655","-"
"2201101","Avelino Lopes (PI)","Total","18 ou 19 anos","361","19","7","14","3","-","-","-","-","-","-","-","318","-"
"2201101","Avelino Lopes (PI)","Total","20 a 24 anos","890","150","51","108","32","1","-","-","-","-","-","-","548","-"
"2201101","Avelino Lopes (PI)","Total","25 a 29 anos","853","174","103","134","80","17","6","4","-","-","1","-","334","-"
"2201101","Avelino Lopes (PI)","Total","30 a 34 anos","791","161","138","136","54","14","10","9","1","-","-","2","266","-"
"2201101","Avelino Lopes (PI)","Total","35 a 39 anos","779","167","114","138","71","30","17","5","1","1","-","-","235","-"
"2201101","Avelino Lopes (PI)","Total","40 a 44 anos","674","157","67","137","41","10","13","10","-","-","-","1","238","-"
"2201101","Avelino Lopes (PI)","Total","45 a 49 anos","600","149","55","130","31","6","10","4","-","-","-","1","214","-"
"2201101","Avelino Lopes (PI)","Total","50 a 54 anos","465","115","26","87","25","6","8","4","-","-","-","-","194","-"
"2201101","Avelino Lopes (PI)","Total","55 a 59 anos","433","30","23","178","35","9","13","3","1","-","1","1","139","-"
"2201101","Avelino Lopes (PI)","Total","60 a 69 anos","689","7","16","511","48","14","9","5","-","-","-","-","79","-"
"2201101","Avelino Lopes (PI)","Total","70 anos ou mais","611","1","5","501","73","5","4","4","-","1","-","-","17","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","10 a 14 anos","1315","18","12","13","-","-","-","-","-","-","-","-","1272","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","15 a 19 anos","1145","49","63","67","20","2","-","-","-","-","-","-","944","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","15 a 17 anos","698","27","29","20","3","-","-","-","-","-","-","-","619","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","18 ou 19 anos","447","22","34","47","17","2","-","-","-","-","-","-","325","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","20 a 24 anos","1113","107","54","218","137","12","6","4","-","-","1","-","574","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","25 a 29 anos","978","112","84","187","170","34","17","5","-","-","-","-","369","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","30 a 34 anos","749","79","97","143","108","28","31","15","1","1","-","-","246","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","35 a 39 anos","529","43","69","113","78","34","16","11","1","1","-","2","161","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","40 a 44 anos","538","57","65","121","60","29","8","3","-","2","-","-","193","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","45 a 49 anos","455","74","39","84","53","19","14","7","2","-","2","-","161","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","50 a 54 anos","385","65","32","82","29","7","6","7","1","-","-","-","156","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","55 a 59 anos","282","16","10","125","29","5","2","-","-","2","-","-","93","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","60 a 69 anos","360","3","3","268","31","2","2","2","1","1","-","-","47","-"
"2201150","Baixa Grande do Ribeiro (PI)","Total","70 anos ou mais","308","-","1","225","58","2","1","-","-","-","-","-","21","-"
"2201176","Barra D'Alcântara (PI)","Total","10 a 14 anos","379","8","-","1","-","-","-","-","-","-","-","-","370","-"
"2201176","Barra D'Alcântara (PI)","Total","15 a 19 anos","340","13","8","14","8","1","-","-","-","-","-","-","296","-"
"2201176","Barra D'Alcântara (PI)","Total","15 a 17 anos","227","6","4","1","2","-","-","-","-","-","-","-","214","-"
"2201176","Barra D'Alcântara (PI)","Total","18 ou 19 anos","113","7","4","13","6","1","-","-","-","-","-","-","82","-"
"2201176","Barra D'Alcântara (PI)","Total","20 a 24 anos","309","66","11","48","36","5","-","-","-","-","-","-","143","-"
"2201176","Barra D'Alcântara (PI)","Total","25 a 29 anos","341","87","35","45","36","9","-","2","-","-","-","-","127","-"
"2201176","Barra D'Alcântara (PI)","Total","30 a 34 anos","311","83","44","43","31","10","1","2","-","-","-","-","97","-"
"2201176","Barra D'Alcântara (PI)","Total","35 a 39 anos","229","49","29","29","16","8","2","3","-","-","-","-","93","-"
"2201176","Barra D'Alcântara (PI)","Total","40 a 44 anos","204","61","14","37","17","4","2","-","-","-","1","-","68","-"
"2201176","Barra D'Alcântara (PI)","Total","45 a 49 anos","194","55","16","23","15","6","-","2","-","-","-","-","77","-"
"2201176","Barra D'Alcântara (PI)","Total","50 a 54 anos","201","63","7","27","9","3","2","2","-","-","-","-","88","-"
"2201176","Barra D'Alcântara (PI)","Total","55 a 59 anos","173","25","6","71","16","2","1","-","-","-","-","-","52","-"
"2201176","Barra D'Alcântara (PI)","Total","60 a 69 anos","253","4","7","182","22","2","1","-","-","-","-","-","35","-"
"2201176","Barra D'Alcântara (PI)","Total","70 anos ou mais","270","-","1","233","31","2","-","-","-","-","-","-","3","-"
"2201200","Barras (PI)","Total","10 a 14 anos","4662","200","27","24","4","-","-","-","-","-","-","-","4407","-"
"2201200","Barras (PI)","Total","15 a 19 anos","4577","430","208","191","67","3","-","-","-","-","-","-","3678","-"
"2201200","Barras (PI)","Total","15 a 17 anos","2763","223","88","55","7","-","-","-","-","-","-","-","2390","-"
"2201200","Barras (PI)","Total","18 ou 19 anos","1814","207","120","136","60","3","-","-","-","-","-","-","1288","-"
"2201200","Barras (PI)","Total","20 a 24 anos","4489","773","427","767","295","33","11","-","-","-","-","-","2183","-"
"2201200","Barras (PI)","Total","25 a 29 anos","3873","771","592","819","369","65","25","6","-","-","-","-","1226","-"
"2201200","Barras (PI)","Total","30 a 34 anos","3372","611","695","797","313","69","39","21","1","1","-","-","825","-"
"2201200","Barras (PI)","Total","35 a 39 anos","2555","534","459","601","254","73","41","16","-","3","-","-","574","-"
"2201200","Barras (PI)","Total","40 a 44 anos","2418","561","375","554","241","101","49","18","-","1","-","-","518","-"
"2201200","Barras (PI)","Total","45 a 49 anos","2105","563","244","483","203","78","40","30","9","3","-","-","452","-"
"2201200","Barras (PI)","Total","50 a 54 anos","1831","488","202","384","140","60","24","21","2","6","-","-","504","-"
"2201200","Barras (PI)","Total","55 a 59 anos","1734","284","130","658","138","51","29","13","3","2","1","3","422","-"
"2201200","Barras (PI)","Total","60 a 69 anos","2392","78","49","1668","224","50","32","20","6","3","2","1","259","-"
"2201200","Barras (PI)","Total","70 anos ou mais","2336","7","9","1865","262","51","37","20","2","3","1","1","78","-"
"2201309","Barreiras do Piauí (PI)","Total","10 a 14 anos","381","16","2","5","-","-","-","-","-","-","-","-","358","-"
"2201309","Barreiras do Piauí (PI)","Total","15 a 19 anos","331","31","13","5","-","-","-","-","-","-","-","-","282","-"
"2201309","Barreiras do Piauí (PI)","Total","15 a 17 anos","194","16","5","3","-","-","-","-","-","-","-","-","170","-"
"2201309","Barreiras do Piauí (PI)","Total","18 ou 19 anos","137","15","8","2","-","-","-","-","-","-","-","-","112","-"
"2201309","Barreiras do Piauí (PI)","Total","20 a 24 anos","263","43","18","25","7","1","1","-","-","-","-","-","168","-"
"2201309","Barreiras do Piauí (PI)","Total","25 a 29 anos","257","42","45","43","14","8","2","-","-","-","-","-","103","-"
"2201309","Barreiras do Piauí (PI)","Total","30 a 34 anos","242","34","45","42","24","9","3","3","-","-","-","-","82","-"
"2201309","Barreiras do Piauí (PI)","Total","35 a 39 anos","173","21","42","35","19","7","-","2","-","1","-","-","46","-"
"2201309","Barreiras do Piauí (PI)","Total","40 a 44 anos","184","32","21","46","27","5","4","2","-","-","-","-","47","-"
"2201309","Barreiras do Piauí (PI)","Total","45 a 49 anos","164","32","31","34","22","6","7","-","-","-","-","-","32","-"
"2201309","Barreiras do Piauí (PI)","Total","50 a 54 anos","144","23","23","32","11","8","6","3","1","-","-","-","37","-"
"2201309","Barreiras do Piauí (PI)","Total","55 a 59 anos","127","9","11","59","20","5","3","1","-","-","-","-","19","-"
"2201309","Barreiras do Piauí (PI)","Total","60 a 69 anos","174","2","2","105","42","8","5","2","2","-","-","-","6","-"
"2201309","Barreiras do Piauí (PI)","Total","70 anos ou mais","161","-","1","110","47","2","1","-","-","-","-","-","-","-"
"2201408","Barro Duro (PI)","Total","10 a 14 anos","666","32","9","2","-","-","-","-","-","-","-","-","623","-"
"2201408","Barro Duro (PI)","Total","15 a 19 anos","612","27","42","51","21","2","3","1","-","-","-","-","465","-"
"2201408","Barro Duro (PI)","Total","15 a 17 anos","391","19","18","15","3","-","-","-","-","-","-","-","336","-"
"2201408","Barro Duro (PI)","Total","18 ou 19 anos","221","8","24","36","18","2","3","1","-","-","-","-","129","-"
"2201408","Barro Duro (PI)","Total","20 a 24 anos","625","54","54","157","63","13","8","8","-","-","-","-","268","-"
"2201408","Barro Duro (PI)","Total","25 a 29 anos","542","73","54","162","61","9","11","6","-","-","-","-","166","-"
"2201408","Barro Duro (PI)","Total","30 a 34 anos","492","55","82","147","57","22","12","6","-","-","-","-","111","-"
"2201408","Barro Duro (PI)","Total","35 a 39 anos","397","55","55","125","47","16","11","2","1","-","-","1","84","-"
"2201408","Barro Duro (PI)","Total","40 a 44 anos","346","59","44","111","29","21","5","4","-","-","-","-","73","-"
"2201408","Barro Duro (PI)","Total","45 a 49 anos","356","73","38","93","42","13","10","5","-","-","-","-","82","-"
"2201408","Barro Duro (PI)","Total","50 a 54 anos","336","68","46","91","30","12","4","3","-","-","-","-","82","-"
"2201408","Barro Duro (PI)","Total","55 a 59 anos","269","30","22","113","29","8","7","1","1","-","-","-","58","-"
"2201408","Barro Duro (PI)","Total","60 a 69 anos","395","8","3","278","62","9","9","2","2","1","-","1","20","-"
"2201408","Barro Duro (PI)","Total","70 anos ou mais","408","-","1","322","61","9","6","2","-","-","-","-","7","-"
"2201507","Batalha (PI)","Total","10 a 14 anos","2874","133","15","23","1","-","-","-","-","-","-","-","2702","-"
"2201507","Batalha (PI)","Total","15 a 19 anos","2662","273","97","85","38","7","-","-","-","-","-","-","2162","-"
"2201507","Batalha (PI)","Total","15 a 17 anos","1658","152","46","29","4","-","-","-","-","-","-","-","1427","-"
"2201507","Batalha (PI)","Total","18 ou 19 anos","1004","121","51","56","34","7","-","-","-","-","-","-","735","-"
"2201507","Batalha (PI)","Total","20 a 24 anos","2400","424","222","359","139","18","8","2","-","-","-","-","1228","-"
"2201507","Batalha (PI)","Total","25 a 29 anos","2130","489","321","357","172","25","12","8","-","-","-","-","746","-"
"2201507","Batalha (PI)","Total","30 a 34 anos","1830","454","321","329","155","39","27","6","-","-","-","-","499","-"
"2201507","Batalha (PI)","Total","35 a 39 anos","1584","424","252","269","144","45","22","14","1","-","-","-","413","-"
"2201507","Batalha (PI)","Total","40 a 44 anos","1471","430","199","236","126","34","23","11","-","-","1","-","411","-"
"2201507","Batalha (PI)","Total","45 a 49 anos","1318","392","173","219","108","37","21","13","2","-","-","1","352","-"
"2201507","Batalha (PI)","Total","50 a 54 anos","1116","366","112","182","71","19","17","6","1","1","1","-","340","-"
"2201507","Batalha (PI)","Total","55 a 59 anos","983","160","74","392","86","14","13","3","-","1","-","-","240","-"
"2201507","Batalha (PI)","Total","60 a 69 anos","1487","44","30","1098","157","27","8","5","2","-","-","-","116","-"
"2201507","Batalha (PI)","Total","70 anos ou mais","1451","8","8","1103","229","23","16","7","1","1","-","1","54","-"
"2201556","Bela Vista do Piauí (PI)","Total","10 a 14 anos","391","34","1","8","1","-","-","-","-","-","-","-","347","-"
"2201556","Bela Vista do Piauí (PI)","Total","15 a 19 anos","352","50","16","7","1","1","-","-","-","-","-","-","277","-"
"2201556","Bela Vista do Piauí (PI)","Total","15 a 17 anos","219","28","7","3","-","-","-","-","-","-","-","-","181","-"
"2201556","Bela Vista do Piauí (PI)","Total","18 ou 19 anos","133","22","9","4","1","1","-","-","-","-","-","-","96","-"
"2201556","Bela Vista do Piauí (PI)","Total","20 a 24 anos","319","92","26","26","3","1","-","1","-","-","-","-","170","-"
"2201556","Bela Vista do Piauí (PI)","Total","25 a 29 anos","310","107","30","33","14","9","3","1","-","-","-","-","113","-"
"2201556","Bela Vista do Piauí (PI)","Total","30 a 34 anos","309","88","62","38","13","13","5","2","1","-","1","-","86","-"
"2201556","Bela Vista do Piauí (PI)","Total","35 a 39 anos","285","80","40","39","15","12","2","-","-","-","-","-","97","-"
"2201556","Bela Vista do Piauí (PI)","Total","40 a 44 anos","279","97","46","35","16","3","4","-","-","-","-","1","77","-"
"2201556","Bela Vista do Piauí (PI)","Total","45 a 49 anos","225","68","24","34","12","8","4","-","-","-","-","1","74","-"
"2201556","Bela Vista do Piauí (PI)","Total","50 a 54 anos","137","35","12","32","8","-","-","-","-","-","-","-","50","-"
"2201556","Bela Vista do Piauí (PI)","Total","55 a 59 anos","116","2","2","61","10","1","1","1","-","-","-","1","37","-"
"2201556","Bela Vista do Piauí (PI)","Total","60 a 69 anos","220","-","2","170","35","1","-","-","-","-","-","-","12","-"
"2201556","Bela Vista do Piauí (PI)","Total","70 anos ou mais","160","-","-","118","37","3","-","-","-","-","-","-","2","-"
"2201572","Belém do Piauí (PI)","Total","10 a 14 anos","312","18","2","1","-","-","-","-","-","-","-","-","291","-"
"2201572","Belém do Piauí (PI)","Total","15 a 19 anos","310","44","10","14","1","-","-","-","-","-","-","-","241","-"
"2201572","Belém do Piauí (PI)","Total","15 a 17 anos","188","18","5","4","-","-","-","-","-","-","-","-","161","-"
"2201572","Belém do Piauí (PI)","Total","18 ou 19 anos","122","26","5","10","1","-","-","-","-","-","-","-","80","-"
"2201572","Belém do Piauí (PI)","Total","20 a 24 anos","265","44","25","26","18","-","-","-","-","-","-","-","152","-"
"2201572","Belém do Piauí (PI)","Total","25 a 29 anos","293","54","45","46","20","2","1","1","-","-","-","-","124","-"
"2201572","Belém do Piauí (PI)","Total","30 a 34 anos","283","58","42","56","15","7","5","2","-","-","-","-","98","-"
"2201572","Belém do Piauí (PI)","Total","35 a 39 anos","222","58","32","50","13","5","2","1","-","-","-","1","60","-"
"2201572","Belém do Piauí (PI)","Total","40 a 44 anos","240","58","34","41","16","4","7","-","1","-","-","-","79","-"
"2201572","Belém do Piauí (PI)","Total","45 a 49 anos","189","66","16","32","10","3","-","1","-","-","-","-","61","-"
"2201572","Belém do Piauí (PI)","Total","50 a 54 anos","140","39","14","30","5","1","-","-","-","-","-","-","51","-"
"2201572","Belém do Piauí (PI)","Total","55 a 59 anos","120","10","2","50","10","1","-","1","-","-","1","-","45","-"
"2201572","Belém do Piauí (PI)","Total","60 a 69 anos","212","2","5","159","29","-","1","-","-","-","-","-","16","-"
"2201572","Belém do Piauí (PI)","Total","70 anos ou mais","182","-","1","135","40","-","2","1","-","-","-","-","3","-"
"2201606","Beneditinos (PI)","Total","10 a 14 anos","968","85","6","7","-","-","-","-","-","-","-","-","870","-"
"2201606","Beneditinos (PI)","Total","15 a 19 anos","926","170","44","50","20","1","-","-","-","-","-","-","641","-"
"2201606","Beneditinos (PI)","Total","15 a 17 anos","588","103","26","13","1","-","-","-","-","-","-","-","445","-"
"2201606","Beneditinos (PI)","Total","18 ou 19 anos","338","67","18","37","19","1","-","-","-","-","-","-","196","-"
"2201606","Beneditinos (PI)","Total","20 a 24 anos","915","179","83","201","61","4","4","-","-","-","-","-","383","-"
"2201606","Beneditinos (PI)","Total","25 a 29 anos","899","194","117","210","82","14","4","1","-","-","1","-","276","-"
