"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Município","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"5200050","Abadia de Goiás (GO)","Total","60 a 69 anos","363","5","7","162","65","20","10","7","2","-","2","-","83","-"
"5200050","Abadia de Goiás (GO)","Total","70 anos ou mais","241","-","-","147","37","14","7","4","-","2","2","-","28","-"
"5200100","Abadiânia (GO)","Total","10 a 14 anos","1469","57","18","26","2","-","-","-","-","-","-","-","1366","-"
"5200100","Abadiânia (GO)","Total","15 a 19 anos","1510","24","50","341","81","5","3","-","-","-","-","-","1006","-"
"5200100","Abadiânia (GO)","Total","15 a 17 anos","936","21","39","136","28","3","-","-","-","-","-","-","709","-"
"5200100","Abadiânia (GO)","Total","18 ou 19 anos","574","3","11","205","53","2","3","-","-","-","-","-","297","-"
"5200100","Abadiânia (GO)","Total","20 a 24 anos","1385","11","32","485","247","29","18","4","-","-","-","-","559","-"
"5200100","Abadiânia (GO)","Total","25 a 29 anos","1282","20","30","421","297","55","34","16","-","1","-","-","408","-"
"5200100","Abadiânia (GO)","Total","30 a 34 anos","1355","19","30","439","364","71","49","32","5","4","-","-","342","-"
"5200100","Abadiânia (GO)","Total","35 a 39 anos","1269","12","36","370","353","88","53","25","2","2","1","-","327","-"
"5200100","Abadiânia (GO)","Total","40 a 44 anos","1138","16","27","368","272","78","67","36","1","2","1","-","270","-"
"5200100","Abadiânia (GO)","Total","45 a 49 anos","1007","7","29","330","216","55","62","43","5","5","1","-","254","-"
"5200100","Abadiânia (GO)","Total","50 a 54 anos","756","20","10","258","156","42","36","25","3","4","1","-","201","-"
"5200100","Abadiânia (GO)","Total","55 a 59 anos","654","13","12","251","132","30","31","22","3","5","3","1","151","-"
"5200100","Abadiânia (GO)","Total","60 a 69 anos","967","12","7","534","103","42","38","27","2","6","6","-","190","-"
"5200100","Abadiânia (GO)","Total","70 anos ou mais","689","-","3","480","62","24","21","8","1","2","1","1","86","-"
"5200134","Acreúna (GO)","Total","10 a 14 anos","1864","111","41","25","4","1","-","-","-","-","-","-","1682","-"
"5200134","Acreúna (GO)","Total","15 a 19 anos","1726","69","118","289","109","16","3","1","1","-","-","-","1120","-"
"5200134","Acreúna (GO)","Total","15 a 17 anos","1081","56","85","116","27","1","1","-","-","-","-","-","795","-"
"5200134","Acreúna (GO)","Total","18 ou 19 anos","645","13","33","173","82","15","2","1","1","-","-","-","325","-"
"5200134","Acreúna (GO)","Total","20 a 24 anos","1787","49","54","418","461","109","30","13","-","-","-","1","652","-"
"5200134","Acreúna (GO)","Total","25 a 29 anos","1785","61","69","365","526","170","88","37","4","3","1","2","459","-"
"5200134","Acreúna (GO)","Total","30 a 34 anos","1727","63","88","380","486","148","117","35","11","3","3","6","387","-"
"5200134","Acreúna (GO)","Total","35 a 39 anos","1634","45","59","397","418","153","100","58","9","10","2","2","381","-"
"5200134","Acreúna (GO)","Total","40 a 44 anos","1552","35","61","343","419","145","115","68","5","4","5","1","351","-"
"5200134","Acreúna (GO)","Total","45 a 49 anos","1307","28","47","276","325","118","86","74","7","2","4","5","335","-"
"5200134","Acreúna (GO)","Total","50 a 54 anos","1048","26","36","254","236","83","63","58","6","10","3","2","271","-"
"5200134","Acreúna (GO)","Total","55 a 59 anos","792","23","27","231","166","46","42","38","4","7","3","2","203","-"
"5200134","Acreúna (GO)","Total","60 a 69 anos","1130","10","29","544","183","56","36","34","7","4","5","5","217","-"
"5200134","Acreúna (GO)","Total","70 anos ou mais","742","4","3","547","85","18","13","18","-","3","-","3","48","-"
"5200159","Adelândia (GO)","Total","10 a 14 anos","192","19","3","5","-","-","-","-","-","-","-","-","165","-"
"5200159","Adelândia (GO)","Total","15 a 19 anos","210","11","27","33","9","-","2","-","-","-","-","-","128","-"
"5200159","Adelândia (GO)","Total","15 a 17 anos","128","8","25","15","2","-","-","-","-","-","-","-","78","-"
"5200159","Adelândia (GO)","Total","18 ou 19 anos","82","3","2","18","7","-","2","-","-","-","-","-","50","-"
"5200159","Adelândia (GO)","Total","20 a 24 anos","209","14","10","70","33","11","2","1","-","-","-","-","68","-"
"5200159","Adelândia (GO)","Total","25 a 29 anos","197","14","18","62","46","9","6","3","-","-","1","-","38","-"
"5200159","Adelândia (GO)","Total","30 a 34 anos","180","11","14","55","50","10","6","5","-","-","-","-","29","-"
"5200159","Adelândia (GO)","Total","35 a 39 anos","183","11","13","49","48","12","8","6","-","-","-","-","36","-"
"5200159","Adelândia (GO)","Total","40 a 44 anos","197","6","18","61","44","10","12","5","-","2","1","-","38","-"
"5200159","Adelândia (GO)","Total","45 a 49 anos","174","11","10","58","34","9","11","5","-","-","-","-","36","-"
"5200159","Adelândia (GO)","Total","50 a 54 anos","162","12","12","53","26","11","5","4","-","-","1","-","38","-"
"5200159","Adelândia (GO)","Total","55 a 59 anos","106","5","2","36","31","6","2","2","-","1","1","-","20","-"
"5200159","Adelândia (GO)","Total","60 a 69 anos","187","4","2","120","29","9","5","6","1","1","-","-","10","-"
"5200159","Adelândia (GO)","Total","70 anos ou mais","154","1","1","120","22","3","2","-","-","-","-","-","5","-"
"5200175","Água Fria de Goiás (GO)","Total","10 a 14 anos","509","14","7","5","2","-","-","-","-","-","-","-","481","-"
"5200175","Água Fria de Goiás (GO)","Total","15 a 19 anos","446","13","14","59","14","-","-","-","-","-","-","-","346","-"
"5200175","Água Fria de Goiás (GO)","Total","15 a 17 anos","294","10","11","22","6","-","-","-","-","-","-","-","245","-"
"5200175","Água Fria de Goiás (GO)","Total","18 ou 19 anos","152","3","3","37","8","-","-","-","-","-","-","-","101","-"
"5200175","Água Fria de Goiás (GO)","Total","20 a 24 anos","402","17","21","105","71","12","1","-","-","-","-","-","175","-"
"5200175","Água Fria de Goiás (GO)","Total","25 a 29 anos","437","19","28","123","97","16","6","4","1","-","1","-","142","-"
"5200175","Água Fria de Goiás (GO)","Total","30 a 34 anos","408","27","33","93","86","28","14","6","1","-","-","-","120","-"
"5200175","Água Fria de Goiás (GO)","Total","35 a 39 anos","375","26","22","83","79","28","17","8","1","2","-","-","109","-"
"5200175","Água Fria de Goiás (GO)","Total","40 a 44 anos","369","30","30","94","63","16","12","7","2","-","-","-","115","-"
"5200175","Água Fria de Goiás (GO)","Total","45 a 49 anos","318","17","16","73","71","21","12","3","2","-","1","-","102","-"
"5200175","Água Fria de Goiás (GO)","Total","50 a 54 anos","269","15","16","75","33","15","6","9","1","-","1","1","97","-"
"5200175","Água Fria de Goiás (GO)","Total","55 a 59 anos","221","17","12","60","23","13","8","7","1","-","3","-","77","-"
"5200175","Água Fria de Goiás (GO)","Total","60 a 69 anos","292","13","6","155","30","10","7","8","-","1","2","1","59","-"
"5200175","Água Fria de Goiás (GO)","Total","70 anos ou mais","192","-","2","135","24","6","1","2","1","1","-","-","20","-"
"5200209","Água Limpa (GO)","Total","10 a 14 anos","176","5","3","1","-","-","-","-","-","-","-","-","167","-"
"5200209","Água Limpa (GO)","Total","15 a 19 anos","171","5","8","36","16","1","-","-","-","-","-","-","105","-"
"5200209","Água Limpa (GO)","Total","15 a 17 anos","99","5","7","12","5","-","-","-","-","-","-","-","70","-"
"5200209","Água Limpa (GO)","Total","18 ou 19 anos","72","-","1","24","11","1","-","-","-","-","-","-","35","-"
"5200209","Água Limpa (GO)","Total","20 a 24 anos","156","6","8","48","34","11","2","1","-","-","-","-","46","-"
"5200209","Água Limpa (GO)","Total","25 a 29 anos","136","9","8","26","35","6","2","1","-","-","-","-","49","-"
"5200209","Água Limpa (GO)","Total","30 a 34 anos","141","11","7","42","39","6","9","2","1","-","-","-","24","-"
"5200209","Água Limpa (GO)","Total","35 a 39 anos","162","9","8","45","35","15","6","5","1","-","-","2","36","-"
"5200209","Água Limpa (GO)","Total","40 a 44 anos","140","4","3","48","35","13","14","5","1","2","-","-","15","-"
"5200209","Água Limpa (GO)","Total","45 a 49 anos","155","2","9","40","32","9","16","6","-","1","-","-","40","-"
"5200209","Água Limpa (GO)","Total","50 a 54 anos","113","7","4","24","33","5","7","6","2","-","-","-","25","-"
"5200209","Água Limpa (GO)","Total","55 a 59 anos","109","2","2","37","20","10","8","3","-","1","-","-","26","-"
"5200209","Água Limpa (GO)","Total","60 a 69 anos","204","6","4","104","34","12","6","6","-","1","2","-","29","-"
"5200209","Água Limpa (GO)","Total","70 anos ou mais","122","-","-","81","19","4","5","1","1","1","-","-","10","-"
"5200258","Águas Lindas de Goiás (GO)","Total","10 a 14 anos","18071","580","164","245","81","6","2","1","-","-","2","-","16990","-"
"5200258","Águas Lindas de Goiás (GO)","Total","15 a 19 anos","15770","357","449","2199","1159","92","22","2","1","-","-","-","11489","-"
"5200258","Águas Lindas de Goiás (GO)","Total","15 a 17 anos","9878","294","315","791","279","18","5","1","1","-","-","-","8174","-"
"5200258","Águas Lindas de Goiás (GO)","Total","18 ou 19 anos","5892","63","134","1408","880","74","17","1","-","-","-","-","3315","-"
"5200258","Águas Lindas de Goiás (GO)","Total","20 a 24 anos","15062","171","287","4363","4153","570","199","43","2","2","-","-","5272","-"
"5200258","Águas Lindas de Goiás (GO)","Total","25 a 29 anos","15564","209","318","4148","5175","1007","400","89","16","6","6","-","4190","-"
"5200258","Águas Lindas de Goiás (GO)","Total","30 a 34 anos","15227","230","387","3926","5428","1231","539","163","15","5","2","2","3299","-"
"5200258","Águas Lindas de Goiás (GO)","Total","35 a 39 anos","13848","226","343","3637","5030","1178","538","245","21","7","2","6","2615","-"
"5200258","Águas Lindas de Goiás (GO)","Total","40 a 44 anos","11166","182","257","3041","3814","987","439","206","21","5","1","3","2210","-"
"5200258","Águas Lindas de Goiás (GO)","Total","45 a 49 anos","7592","143","177","2115","2274","591","321","171","17","7","3","1","1772","-"
"5200258","Águas Lindas de Goiás (GO)","Total","50 a 54 anos","4937","85","125","1330","1380","377","217","122","16","7","3","-","1275","-"
"5200258","Águas Lindas de Goiás (GO)","Total","55 a 59 anos","3326","70","83","991","746","220","161","98","12","8","4","1","932","-"
"5200258","Águas Lindas de Goiás (GO)","Total","60 a 69 anos","4017","49","81","1710","651","231","142","106","12","8","2","1","1024","-"
"5200258","Águas Lindas de Goiás (GO)","Total","70 anos ou mais","2080","2","5","1329","198","63","59","37","7","5","2","-","373","-"
"5200308","Alexânia (GO)","Total","10 a 14 anos","2413","87","40","35","7","-","2","-","-","-","-","-","2242","-"
"5200308","Alexânia (GO)","Total","15 a 19 anos","2120","46","75","350","113","11","4","1","-","-","-","-","1520","-"
"5200308","Alexânia (GO)","Total","15 a 17 anos","1337","35","47","137","31","5","1","-","-","-","-","-","1081","-"
"5200308","Alexânia (GO)","Total","18 ou 19 anos","783","11","28","213","82","6","3","1","-","-","-","-","439","-"
"5200308","Alexânia (GO)","Total","20 a 24 anos","1880","37","55","618","366","40","30","3","-","-","-","-","731","-"
"5200308","Alexânia (GO)","Total","25 a 29 anos","1966","35","67","616","465","103","72","31","1","1","-","-","575","-"
"5200308","Alexânia (GO)","Total","30 a 34 anos","2077","34","81","634","509","129","85","43","1","7","-","1","553","-"
"5200308","Alexânia (GO)","Total","35 a 39 anos","1821","37","62","557","405","124","83","48","4","2","-","-","499","-"
"5200308","Alexânia (GO)","Total","40 a 44 anos","1633","25","64","497","389","87","92","57","9","5","2","-","406","-"
"5200308","Alexânia (GO)","Total","45 a 49 anos","1338","15","47","410","312","74","61","50","11","11","3","1","343","-"
"5200308","Alexânia (GO)","Total","50 a 54 anos","1142","12","39","377","185","56","64","58","6","3","3","3","336","-"
"5200308","Alexânia (GO)","Total","55 a 59 anos","927","9","25","316","144","45","41","37","4","6","2","4","294","-"
"5200308","Alexânia (GO)","Total","60 a 69 anos","1432","6","17","751","191","63","45","49","12","9","6","1","282","-"
"5200308","Alexânia (GO)","Total","70 anos ou mais","1074","-","2","751","101","22","30","26","2","7","1","3","129","-"
"5200506","Aloândia (GO)","Total","10 a 14 anos","169","14","5","8","2","-","-","-","-","-","-","-","140","-"
"5200506","Aloândia (GO)","Total","15 a 19 anos","155","9","16","29","8","-","-","-","-","-","-","-","93","-"
"5200506","Aloândia (GO)","Total","15 a 17 anos","96","7","12","13","3","-","-","-","-","-","-","-","61","-"
"5200506","Aloândia (GO)","Total","18 ou 19 anos","59","2","4","16","5","-","-","-","-","-","-","-","32","-"
"5200506","Aloândia (GO)","Total","20 a 24 anos","130","7","2","27","42","5","-","1","-","1","-","-","45","-"
"5200506","Aloândia (GO)","Total","25 a 29 anos","134","5","8","25","42","14","5","4","-","-","-","-","31","-"
"5200506","Aloândia (GO)","Total","30 a 34 anos","155","10","7","32","42","17","8","6","-","-","1","-","32","-"
"5200506","Aloândia (GO)","Total","35 a 39 anos","174","11","11","48","37","13","10","11","-","1","-","-","32","-"
"5200506","Aloândia (GO)","Total","40 a 44 anos","160","6","10","48","33","8","11","5","1","-","-","-","38","-"
"5200506","Aloândia (GO)","Total","45 a 49 anos","140","6","5","42","32","8","9","4","-","-","-","-","34","-"
"5200506","Aloândia (GO)","Total","50 a 54 anos","123","4","6","44","18","4","7","2","1","1","-","-","36","-"
"5200506","Aloândia (GO)","Total","55 a 59 anos","119","5","5","45","22","8","5","3","-","-","-","1","25","-"
"5200506","Aloândia (GO)","Total","60 a 69 anos","200","6","2","107","42","7","9","7","1","1","-","-","18","-"
"5200506","Aloândia (GO)","Total","70 anos ou mais","178","1","3","124","33","10","2","-","-","2","-","1","2","-"
"5200555","Alto Horizonte (GO)","Total","10 a 14 anos","407","15","16","11","2","-","1","-","-","-","-","-","362","-"
"5200555","Alto Horizonte (GO)","Total","15 a 19 anos","448","7","48","123","41","4","2","-","-","-","-","-","223","-"
"5200555","Alto Horizonte (GO)","Total","15 a 17 anos","267","5","40","55","12","1","1","-","-","-","-","-","153","-"
"5200555","Alto Horizonte (GO)","Total","18 ou 19 anos","181","2","8","68","29","3","1","-","-","-","-","-","70","-"
"5200555","Alto Horizonte (GO)","Total","20 a 24 anos","433","11","9","99","98","33","20","6","-","-","-","-","157","-"
"5200555","Alto Horizonte (GO)","Total","25 a 29 anos","412","9","20","97","103","38","34","12","1","1","-","2","95","-"
"5200555","Alto Horizonte (GO)","Total","30 a 34 anos","377","7","8","104","102","31","35","7","1","-","-","-","82","-"
"5200555","Alto Horizonte (GO)","Total","35 a 39 anos","402","20","12","97","94","49","35","23","-","1","-","1","70","-"
"5200555","Alto Horizonte (GO)","Total","40 a 44 anos","334","8","11","91","82","28","27","19","2","-","2","1","63","-"
"5200555","Alto Horizonte (GO)","Total","45 a 49 anos","261","7","7","82","46","20","23","16","3","2","2","2","51","-"
"5200555","Alto Horizonte (GO)","Total","50 a 54 anos","176","3","5","59","35","9","12","7","-","-","1","-","45","-"
"5200555","Alto Horizonte (GO)","Total","55 a 59 anos","174","6","8","80","21","13","4","7","4","2","-","2","27","-"
"5200555","Alto Horizonte (GO)","Total","60 a 69 anos","216","1","3","125","34","8","8","9","1","2","-","1","24","-"
"5200555","Alto Horizonte (GO)","Total","70 anos ou mais","148","-","2","114","15","2","2","4","-","-","-","-","9","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","10 a 14 anos","712","51","18","13","5","-","-","-","-","-","-","-","625","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","15 a 19 anos","614","21","34","98","20","4","2","-","-","-","-","-","435","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","15 a 17 anos","401","16","24","38","9","2","1","-","-","-","-","-","311","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","18 ou 19 anos","213","5","10","60","11","2","1","-","-","-","-","-","124","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","20 a 24 anos","645","15","40","218","100","24","3","2","-","-","-","-","243","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","25 a 29 anos","632","12","26","229","146","38","22","7","-","2","1","-","149","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","30 a 34 anos","650","14","42","229","152","42","25","19","3","-","3","2","119","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","35 a 39 anos","435","16","15","147","110","37","27","12","-","-","1","1","69","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","40 a 44 anos","404","13","15","122","97","28","30","13","2","-","1","1","82","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","45 a 49 anos","378","12","10","111","82","26","29","24","4","2","-","-","78","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","50 a 54 anos","353","8","21","93","56","39","32","23","7","4","-","1","69","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","55 a 59 anos","265","9","11","78","36","29","22","16","-","1","3","-","60","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","60 a 69 anos","310","2","9","151","39","16","13","22","-","5","-","2","51","-"
"5200605","Alto Paraíso de Goiás (GO)","Total","70 anos ou mais","247","-","1","155","36","8","14","8","2","2","1","5","15","-"
"5200803","Alvorada do Norte (GO)","Total","10 a 14 anos","848","73","16","13","3","1","-","-","-","-","-","-","742","-"
"5200803","Alvorada do Norte (GO)","Total","15 a 19 anos","719","53","54","92","15","-","-","1","-","-","-","-","504","-"
"5200803","Alvorada do Norte (GO)","Total","15 a 17 anos","448","37","29","34","4","-","-","-","-","-","-","-","344","-"
"5200803","Alvorada do Norte (GO)","Total","18 ou 19 anos","271","16","25","58","11","-","-","1","-","-","-","-","160","-"
"5200803","Alvorada do Norte (GO)","Total","20 a 24 anos","695","41","42","232","78","9","7","3","-","-","-","-","283","-"
"5200803","Alvorada do Norte (GO)","Total","25 a 29 anos","722","52","62","223","123","30","20","13","1","-","-","-","198","-"
"5200803","Alvorada do Norte (GO)","Total","30 a 34 anos","676","30","68","224","132","41","24","12","2","1","-","-","142","-"
"5200803","Alvorada do Norte (GO)","Total","35 a 39 anos","554","30","51","167","112","33","26","13","-","-","-","-","122","-"
"5200803","Alvorada do Norte (GO)","Total","40 a 44 anos","515","31","34","148","96","35","27","12","-","-","-","-","132","-"
"5200803","Alvorada do Norte (GO)","Total","45 a 49 anos","479","31","25","139","70","33","34","21","-","2","-","1","123","-"
"5200803","Alvorada do Norte (GO)","Total","50 a 54 anos","377","18","20","100","60","16","26","11","2","3","-","1","120","-"
"5200803","Alvorada do Norte (GO)","Total","55 a 59 anos","276","10","19","108","38","11","7","4","1","1","-","-","77","-"
"5200803","Alvorada do Norte (GO)","Total","60 a 69 anos","426","12","8","260","39","12","10","12","1","2","-","1","69","-"
"5200803","Alvorada do Norte (GO)","Total","70 anos ou mais","362","1","1","272","41","6","9","2","1","3","-","-","26","-"
"5200829","Amaralina (GO)","Total","10 a 14 anos","320","11","6","-","-","-","-","-","-","-","-","-","303","-"
"5200829","Amaralina (GO)","Total","15 a 19 anos","283","13","11","9","8","-","-","-","-","-","-","-","242","-"
"5200829","Amaralina (GO)","Total","15 a 17 anos","175","8","7","3","1","-","-","-","-","-","-","-","156","-"
"5200829","Amaralina (GO)","Total","18 ou 19 anos","108","5","4","6","7","-","-","-","-","-","-","-","86","-"
"5200829","Amaralina (GO)","Total","20 a 24 anos","262","15","14","37","24","2","1","3","-","-","-","-","166","-"
"5200829","Amaralina (GO)","Total","25 a 29 anos","278","12","21","69","34","7","5","4","-","-","-","-","126","-"
"5200829","Amaralina (GO)","Total","30 a 34 anos","213","10","11","54","35","6","2","1","-","-","-","-","94","-"
"5200829","Amaralina (GO)","Total","35 a 39 anos","230","8","13","56","52","6","6","5","-","-","-","-","84","-"
"5200829","Amaralina (GO)","Total","40 a 44 anos","267","11","18","66","50","3","3","6","-","-","-","-","110","-"
"5200829","Amaralina (GO)","Total","45 a 49 anos","275","10","18","66","45","8","10","3","2","-","-","-","113","-"
"5200829","Amaralina (GO)","Total","50 a 54 anos","240","11","17","73","36","5","6","1","-","-","-","-","91","-"
"5200829","Amaralina (GO)","Total","55 a 59 anos","188","3","13","71","29","1","2","1","1","-","-","-","67","-"
"5200829","Amaralina (GO)","Total","60 a 69 anos","210","2","6","103","44","7","1","-","-","-","1","-","46","-"
"5200829","Amaralina (GO)","Total","70 anos ou mais","162","-","-","96","36","1","3","3","-","1","-","-","22","-"
"5200852","Americano do Brasil (GO)","Total","10 a 14 anos","494","41","20","7","2","-","1","-","-","-","-","-","423","-"
"5200852","Americano do Brasil (GO)","Total","15 a 19 anos","438","14","48","62","37","1","-","1","-","-","-","-","275","-"
"5200852","Americano do Brasil (GO)","Total","15 a 17 anos","258","9","35","26","2","-","-","-","-","-","-","-","186","-"
"5200852","Americano do Brasil (GO)","Total","18 ou 19 anos","180","5","13","36","35","1","-","1","-","-","-","-","89","-"
"5200852","Americano do Brasil (GO)","Total","20 a 24 anos","470","15","19","106","111","32","13","3","-","-","1","-","170","-"
"5200852","Americano do Brasil (GO)","Total","25 a 29 anos","432","16","19","81","116","47","15","5","-","-","1","-","132","-"
"5200852","Americano do Brasil (GO)","Total","30 a 34 anos","489","17","21","98","122","60","28","3","2","2","-","-","136","-"
"5200852","Americano do Brasil (GO)","Total","35 a 39 anos","433","10","20","87","122","57","25","14","1","-","-","-","97","-"
"5200852","Americano do Brasil (GO)","Total","40 a 44 anos","390","8","14","102","80","38","22","12","1","2","-","1","110","-"
"5200852","Americano do Brasil (GO)","Total","45 a 49 anos","349","7","16","92","78","27","25","7","1","-","-","-","96","-"
"5200852","Americano do Brasil (GO)","Total","50 a 54 anos","281","10","11","82","55","28","13","5","-","2","1","1","73","-"
"5200852","Americano do Brasil (GO)","Total","55 a 59 anos","319","7","15","127","55","4","10","11","1","1","1","-","87","-"
"5200852","Americano do Brasil (GO)","Total","60 a 69 anos","345","5","4","170","58","9","7","5","1","-","-","-","86","-"
"5200852","Americano do Brasil (GO)","Total","70 anos ou mais","313","1","-","170","37","7","3","5","-","-","-","-","90","-"
"5200902","Amorinópolis (GO)","Total","10 a 14 anos","318","20","3","5","-","-","-","-","-","-","-","-","290","-"
"5200902","Amorinópolis (GO)","Total","15 a 19 anos","277","19","28","31","14","1","-","-","-","-","-","-","184","-"
"5200902","Amorinópolis (GO)","Total","15 a 17 anos","190","15","21","14","6","-","-","-","-","-","-","-","134","-"
"5200902","Amorinópolis (GO)","Total","18 ou 19 anos","87","4","7","17","8","1","-","-","-","-","-","-","50","-"
"5200902","Amorinópolis (GO)","Total","20 a 24 anos","230","6","18","51","50","7","2","1","-","-","-","-","95","-"
"5200902","Amorinópolis (GO)","Total","25 a 29 anos","195","11","8","38","50","12","8","3","-","-","-","-","65","-"
"5200902","Amorinópolis (GO)","Total","30 a 34 anos","250","19","21","52","52","17","18","-","-","-","-","-","71","-"
"5200902","Amorinópolis (GO)","Total","35 a 39 anos","287","19","15","68","61","17","18","4","2","-","-","-","83","-"
"5200902","Amorinópolis (GO)","Total","40 a 44 anos","308","14","18","81","74","17","15","12","-","1","-","-","76","-"
"5200902","Amorinópolis (GO)","Total","45 a 49 anos","280","12","13","73","70","22","12","11","-","-","1","-","66","-"
"5200902","Amorinópolis (GO)","Total","50 a 54 anos","267","10","15","78","43","19","17","9","-","1","-","-","75","-"
"5200902","Amorinópolis (GO)","Total","55 a 59 anos","196","7","15","79","37","7","8","8","-","-","-","-","35","-"
"5200902","Amorinópolis (GO)","Total","60 a 69 anos","327","-","9","185","54","20","13","4","2","-","-","-","40","-"
"5200902","Amorinópolis (GO)","Total","70 anos ou mais","264","1","-","196","34","8","5","3","-","-","2","-","15","-"
"5201108","Anápolis (GO)","Total","10 a 14 anos","29460","1094","551","468","132","26","13","5","-","1","-","-","27170","-"
"5201108","Anápolis (GO)","Total","15 a 19 anos","29242","516","1141","5385","2219","220","66","19","1","1","2","-","19672","-"
"5201108","Anápolis (GO)","Total","15 a 17 anos","17526","413","878","2171","551","28","15","7","1","1","-","-","13461","-"
"5201108","Anápolis (GO)","Total","18 ou 19 anos","11716","103","263","3214","1668","192","51","12","-","-","2","-","6211","-"
"5201108","Anápolis (GO)","Total","20 a 24 anos","30958","203","383","8469","8627","1827","787","280","24","15","3","1","10339","-"
"5201108","Anápolis (GO)","Total","25 a 29 anos","29356","275","384","6325","8993","2789","1875","1101","119","68","14","11","7402","-"
"5201108","Anápolis (GO)","Total","30 a 34 anos","28461","319","446","6186","8351","2884","2208","1402","187","135","52","20","6271","-"
"5201108","Anápolis (GO)","Total","35 a 39 anos","26066","256","420","5858","7336","2734","2000","1442","189","147","51","38","5595","-"
"5201108","Anápolis (GO)","Total","40 a 44 anos","24589","188","392","5509","6616","2523","2101","1472","202","157","67","39","5323","-"
"5201108","Anápolis (GO)","Total","45 a 49 anos","21872","141","338","4916","5493","2184","1873","1518","211","181","108","60","4849","-"
"5201108","Anápolis (GO)","Total","50 a 54 anos","18117","96","326","4344","4300","1639","1495","1254","182","171","70","40","4200","-"
"5201108","Anápolis (GO)","Total","55 a 59 anos","14369","104","266","3812","3038","1285","1106","1015","147","134","57","52","3353","-"
"5201108","Anápolis (GO)","Total","60 a 69 anos","18903","74","211","7643","3507","1387","1175","1074","211","164","80","70","3307","-"
"5201108","Anápolis (GO)","Total","70 anos ou mais","14359","2","27","8772","2247","783","549","453","98","120","65","39","1204","-"
"5201207","Anhanguera (GO)","Total","10 a 14 anos","84","19","6","3","-","-","-","-","-","-","-","-","56","-"
"5201207","Anhanguera (GO)","Total","15 a 19 anos","80","9","8","19","6","2","-","-","-","-","-","-","36","-"
"5201207","Anhanguera (GO)","Total","15 a 17 anos","55","7","5","13","3","2","-","-","-","-","-","-","25","-"
"5201207","Anhanguera (GO)","Total","18 ou 19 anos","25","2","3","6","3","-","-","-","-","-","-","-","11","-"
"5201207","Anhanguera (GO)","Total","20 a 24 anos","68","5","5","20","21","5","1","1","-","-","-","-","10","-"
"5201207","Anhanguera (GO)","Total","25 a 29 anos","81","2","4","21","31","4","3","-","-","-","-","-","16","-"
"5201207","Anhanguera (GO)","Total","30 a 34 anos","82","3","4","20","26","10","4","1","-","-","-","-","14","-"
"5201207","Anhanguera (GO)","Total","35 a 39 anos","74","2","3","10","31","8","3","3","-","1","1","-","12","-"
"5201207","Anhanguera (GO)","Total","40 a 44 anos","82","4","2","24","30","3","6","2","-","2","-","-","9","-"
"5201207","Anhanguera (GO)","Total","45 a 49 anos","69","2","3","11","26","9","7","1","-","1","-","-","9","-"
"5201207","Anhanguera (GO)","Total","50 a 54 anos","64","1","4","15","22","3","5","4","1","-","-","-","9","-"
"5201207","Anhanguera (GO)","Total","55 a 59 anos","58","2","2","17","14","4","9","2","-","1","-","-","7","-"
"5201207","Anhanguera (GO)","Total","60 a 69 anos","92","1","4","31","20","14","9","3","1","3","-","-","6","-"
"5201207","Anhanguera (GO)","Total","70 anos ou mais","55","1","-","30","12","1","6","1","-","1","1","-","2","-"
"5201306","Anicuns (GO)","Total","10 a 14 anos","1623","70","26","32","2","1","-","-","-","-","-","-","1492","-"
"5201306","Anicuns (GO)","Total","15 a 19 anos","1767","39","126","287","153","10","1","-","-","-","-","-","1151","-"
"5201306","Anicuns (GO)","Total","15 a 17 anos","1032","36","91","121","24","1","-","-","-","-","-","-","759","-"
