"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"2409902","Pendências (RN)","Total","40 a 44 anos","947","86","54","267","144","57","29","12","1","-","-","-","297","-"
"2409902","Pendências (RN)","Total","45 a 49 anos","859","68","33","237","138","31","29","8","1","-","2","-","312","-"
"2409902","Pendências (RN)","Total","50 a 54 anos","590","55","23","175","65","34","29","13","1","1","-","-","194","-"
"2409902","Pendências (RN)","Total","55 a 59 anos","430","21","17","157","50","18","17","8","2","-","-","2","138","-"
"2409902","Pendências (RN)","Total","60 a 69 anos","773","9","11","485","87","23","23","8","-","1","2","-","124","-"
"2409902","Pendências (RN)","Total","70 anos ou mais","759","1","5","527","133","13","14","4","-","1","1","-","60","-"
"2410009","Pilões (RN)","Total","10 a 14 anos","276","22","1","5","-","-","-","-","-","-","-","-","248","-"
"2410009","Pilões (RN)","Total","15 a 19 anos","308","25","11","13","2","-","-","-","-","-","-","-","257","-"
"2410009","Pilões (RN)","Total","15 a 17 anos","189","16","6","5","-","-","-","-","-","-","-","-","162","-"
"2410009","Pilões (RN)","Total","18 ou 19 anos","119","9","5","8","2","-","-","-","-","-","-","-","95","-"
"2410009","Pilões (RN)","Total","20 a 24 anos","296","56","22","44","13","3","2","-","-","-","-","-","156","-"
"2410009","Pilões (RN)","Total","25 a 29 anos","341","68","40","74","18","3","7","1","-","-","-","-","130","-"
"2410009","Pilões (RN)","Total","30 a 34 anos","279","52","31","75","17","9","4","2","-","-","-","-","89","-"
"2410009","Pilões (RN)","Total","35 a 39 anos","216","37","29","55","13","5","7","-","-","-","-","-","70","-"
"2410009","Pilões (RN)","Total","40 a 44 anos","214","39","14","52","27","6","2","2","2","1","-","-","69","-"
"2410009","Pilões (RN)","Total","45 a 49 anos","219","39","15","67","28","11","4","2","-","-","-","-","53","-"
"2410009","Pilões (RN)","Total","50 a 54 anos","154","29","9","41","11","7","8","1","-","-","-","-","48","-"
"2410009","Pilões (RN)","Total","55 a 59 anos","170","9","3","85","22","8","3","2","-","-","-","-","38","-"
"2410009","Pilões (RN)","Total","60 a 69 anos","221","1","1","172","24","6","2","3","-","-","-","-","12","-"
"2410009","Pilões (RN)","Total","70 anos ou mais","242","-","-","187","43","3","3","1","-","-","-","-","5","-"
"2410108","Poço Branco (RN)","Total","10 a 14 anos","1508","50","5","13","2","-","-","-","-","-","-","-","1438","-"
"2410108","Poço Branco (RN)","Total","15 a 19 anos","1504","68","29","76","15","3","-","1","-","-","-","-","1312","-"
"2410108","Poço Branco (RN)","Total","15 a 17 anos","947","37","20","26","4","1","-","1","-","-","-","-","858","-"
"2410108","Poço Branco (RN)","Total","18 ou 19 anos","557","31","9","50","11","2","-","-","-","-","-","-","454","-"
"2410108","Poço Branco (RN)","Total","20 a 24 anos","1417","159","70","348","61","6","5","1","-","1","-","-","766","-"
"2410108","Poço Branco (RN)","Total","25 a 29 anos","1290","159","124","366","112","17","7","8","-","-","-","1","496","-"
"2410108","Poço Branco (RN)","Total","30 a 34 anos","1042","149","147","293","93","15","7","3","1","-","1","1","332","-"
"2410108","Poço Branco (RN)","Total","35 a 39 anos","861","127","120","234","88","18","14","3","-","1","1","-","255","-"
"2410108","Poço Branco (RN)","Total","40 a 44 anos","734","112","72","199","76","23","12","5","-","1","1","-","233","-"
"2410108","Poço Branco (RN)","Total","45 a 49 anos","610","98","53","163","58","20","21","8","1","-","-","-","188","-"
"2410108","Poço Branco (RN)","Total","50 a 54 anos","506","75","40","132","66","12","14","10","-","1","-","-","156","-"
"2410108","Poço Branco (RN)","Total","55 a 59 anos","424","35","23","193","46","10","7","5","-","-","-","1","104","-"
"2410108","Poço Branco (RN)","Total","60 a 69 anos","762","8","13","558","99","18","13","6","1","1","1","-","44","-"
"2410108","Poço Branco (RN)","Total","70 anos ou mais","711","1","6","556","122","5","8","4","2","-","2","-","5","-"
"2410207","Portalegre (RN)","Total","10 a 14 anos","628","54","1","7","-","-","-","-","-","-","-","-","566","-"
"2410207","Portalegre (RN)","Total","15 a 19 anos","682","89","28","31","-","-","-","1","-","-","-","-","533","-"
"2410207","Portalegre (RN)","Total","15 a 17 anos","444","55","11","5","-","-","-","-","-","-","-","-","373","-"
"2410207","Portalegre (RN)","Total","18 ou 19 anos","238","34","17","26","-","-","-","1","-","-","-","-","160","-"
"2410207","Portalegre (RN)","Total","20 a 24 anos","665","137","70","113","20","3","1","-","-","-","-","-","321","-"
"2410207","Portalegre (RN)","Total","25 a 29 anos","601","102","89","146","42","10","11","1","-","-","-","-","200","-"
"2410207","Portalegre (RN)","Total","30 a 34 anos","467","85","94","112","41","7","5","4","1","-","-","-","118","-"
"2410207","Portalegre (RN)","Total","35 a 39 anos","454","85","77","92","38","14","15","7","1","-","-","-","125","-"
"2410207","Portalegre (RN)","Total","40 a 44 anos","483","107","37","125","49","21","7","6","-","-","-","-","131","-"
"2410207","Portalegre (RN)","Total","45 a 49 anos","456","85","35","108","52","15","13","4","-","-","1","-","143","-"
"2410207","Portalegre (RN)","Total","50 a 54 anos","404","73","25","113","31","18","5","4","1","-","-","1","133","-"
"2410207","Portalegre (RN)","Total","55 a 59 anos","334","26","11","146","35","17","8","3","-","1","-","-","87","-"
"2410207","Portalegre (RN)","Total","60 a 69 anos","443","2","4","332","53","20","6","3","2","2","-","-","19","-"
"2410207","Portalegre (RN)","Total","70 anos ou mais","561","-","1","429","101","12","6","5","3","-","-","-","4","-"
"2410256","Porto do Mangue (RN)","Total","10 a 14 anos","568","26","4","10","-","-","-","-","-","-","-","-","528","-"
"2410256","Porto do Mangue (RN)","Total","15 a 19 anos","523","65","21","20","5","-","-","-","-","-","-","-","412","-"
"2410256","Porto do Mangue (RN)","Total","15 a 17 anos","356","38","13","6","1","-","-","-","-","-","-","-","298","-"
"2410256","Porto do Mangue (RN)","Total","18 ou 19 anos","167","27","8","14","4","-","-","-","-","-","-","-","114","-"
"2410256","Porto do Mangue (RN)","Total","20 a 24 anos","478","105","47","72","39","2","3","1","-","-","-","-","209","-"
"2410256","Porto do Mangue (RN)","Total","25 a 29 anos","437","95","58","91","45","4","7","2","-","-","1","-","134","-"
"2410256","Porto do Mangue (RN)","Total","30 a 34 anos","440","95","68","92","62","12","12","3","1","-","-","1","94","-"
"2410256","Porto do Mangue (RN)","Total","35 a 39 anos","353","76","52","76","44","9","8","1","-","-","-","-","87","-"
"2410256","Porto do Mangue (RN)","Total","40 a 44 anos","349","79","45","76","41","11","8","3","-","-","-","-","86","-"
"2410256","Porto do Mangue (RN)","Total","45 a 49 anos","284","52","26","65","37","18","8","2","-","1","-","-","75","-"
"2410256","Porto do Mangue (RN)","Total","50 a 54 anos","203","42","19","54","22","4","4","3","-","-","-","-","55","-"
"2410256","Porto do Mangue (RN)","Total","55 a 59 anos","167","46","18","41","16","2","4","3","-","-","-","-","37","-"
"2410256","Porto do Mangue (RN)","Total","60 a 69 anos","276","20","11","163","28","4","3","1","-","1","-","-","45","-"
"2410256","Porto do Mangue (RN)","Total","70 anos ou mais","192","-","-","163","21","2","1","1","1","-","-","-","3","-"
"2410306","Serra Caiada (RN)","Total","10 a 14 anos","951","36","9","10","-","-","-","-","-","-","-","-","896","-"
"2410306","Serra Caiada (RN)","Total","15 a 19 anos","904","46","31","43","2","-","-","-","-","-","-","-","782","-"
"2410306","Serra Caiada (RN)","Total","15 a 17 anos","598","26","14","14","-","-","-","-","-","-","-","-","544","-"
"2410306","Serra Caiada (RN)","Total","18 ou 19 anos","306","20","17","29","2","-","-","-","-","-","-","-","238","-"
"2410306","Serra Caiada (RN)","Total","20 a 24 anos","830","125","71","143","31","2","1","-","-","-","-","-","457","-"
"2410306","Serra Caiada (RN)","Total","25 a 29 anos","728","142","92","162","47","11","6","-","-","-","-","-","268","-"
"2410306","Serra Caiada (RN)","Total","30 a 34 anos","595","95","96","148","57","24","4","3","-","-","-","-","168","-"
"2410306","Serra Caiada (RN)","Total","35 a 39 anos","502","78","88","126","37","15","5","5","-","-","-","-","148","-"
"2410306","Serra Caiada (RN)","Total","40 a 44 anos","463","78","69","102","47","9","7","4","-","-","-","-","147","-"
"2410306","Serra Caiada (RN)","Total","45 a 49 anos","420","76","55","90","36","13","8","2","-","-","-","-","140","-"
"2410306","Serra Caiada (RN)","Total","50 a 54 anos","337","64","28","67","21","16","7","1","1","1","-","-","131","-"
"2410306","Serra Caiada (RN)","Total","55 a 59 anos","297","22","13","128","37","6","3","1","-","1","-","-","86","-"
"2410306","Serra Caiada (RN)","Total","60 a 69 anos","479","1","5","364","48","12","7","4","1","-","-","2","35","-"
"2410306","Serra Caiada (RN)","Total","70 anos ou mais","463","2","3","384","47","8","4","2","3","1","1","-","8","-"
"2410405","Pureza (RN)","Total","10 a 14 anos","1016","18","2","8","-","1","-","-","-","-","-","-","987","-"
"2410405","Pureza (RN)","Total","15 a 19 anos","881","34","32","40","2","-","-","-","-","-","-","-","773","-"
"2410405","Pureza (RN)","Total","15 a 17 anos","548","13","13","8","-","-","-","-","-","-","-","-","514","-"
"2410405","Pureza (RN)","Total","18 ou 19 anos","333","21","19","32","2","-","-","-","-","-","-","-","259","-"
"2410405","Pureza (RN)","Total","20 a 24 anos","763","98","72","138","13","-","1","1","-","-","-","-","440","-"
"2410405","Pureza (RN)","Total","25 a 29 anos","658","111","93","168","23","1","1","1","-","-","-","-","260","-"
"2410405","Pureza (RN)","Total","30 a 34 anos","550","72","85","145","41","7","8","3","-","-","-","-","189","-"
"2410405","Pureza (RN)","Total","35 a 39 anos","510","77","72","130","29","10","6","1","-","-","-","-","185","-"
"2410405","Pureza (RN)","Total","40 a 44 anos","535","81","85","134","45","12","12","2","-","-","-","-","164","-"
"2410405","Pureza (RN)","Total","45 a 49 anos","388","52","44","94","21","12","9","2","-","-","-","-","154","-"
"2410405","Pureza (RN)","Total","50 a 54 anos","299","49","21","78","18","3","5","-","-","-","-","-","125","-"
"2410405","Pureza (RN)","Total","55 a 59 anos","235","7","18","114","20","-","2","1","-","-","-","-","73","-"
"2410405","Pureza (RN)","Total","60 a 69 anos","494","2","9","384","50","5","7","2","-","-","-","-","35","-"
"2410405","Pureza (RN)","Total","70 anos ou mais","452","1","6","376","48","2","3","4","-","-","-","-","12","-"
"2410504","Rafael Fernandes (RN)","Total","10 a 14 anos","395","40","5","8","1","-","-","-","-","-","-","-","341","-"
"2410504","Rafael Fernandes (RN)","Total","15 a 19 anos","401","53","18","36","1","-","-","1","-","-","-","-","292","-"
"2410504","Rafael Fernandes (RN)","Total","15 a 17 anos","256","33","9","14","-","-","-","1","-","-","-","-","199","-"
"2410504","Rafael Fernandes (RN)","Total","18 ou 19 anos","145","20","9","22","1","-","-","-","-","-","-","-","93","-"
"2410504","Rafael Fernandes (RN)","Total","20 a 24 anos","423","63","26","111","24","3","-","2","-","-","-","-","194","-"
"2410504","Rafael Fernandes (RN)","Total","25 a 29 anos","387","60","38","103","36","3","3","3","1","-","-","-","140","-"
"2410504","Rafael Fernandes (RN)","Total","30 a 34 anos","343","54","39","93","37","10","8","2","-","-","-","-","100","-"
"2410504","Rafael Fernandes (RN)","Total","35 a 39 anos","304","47","41","103","31","7","5","1","-","-","-","-","69","-"
"2410504","Rafael Fernandes (RN)","Total","40 a 44 anos","355","60","38","88","41","24","8","-","1","-","-","-","95","-"
"2410504","Rafael Fernandes (RN)","Total","45 a 49 anos","247","37","30","73","23","15","8","3","-","-","-","-","58","-"
"2410504","Rafael Fernandes (RN)","Total","50 a 54 anos","225","33","16","74","23","9","8","2","-","-","-","-","60","-"
"2410504","Rafael Fernandes (RN)","Total","55 a 59 anos","226","8","9","126","30","11","4","1","-","-","-","-","37","-"
"2410504","Rafael Fernandes (RN)","Total","60 a 69 anos","328","3","4","260","36","8","6","1","-","-","1","-","9","-"
"2410504","Rafael Fernandes (RN)","Total","70 anos ou mais","314","-","-","254","47","1","2","3","-","1","-","-","6","-"
"2410603","Rafael Godeiro (RN)","Total","10 a 14 anos","281","22","8","5","-","-","-","-","-","-","-","-","246","-"
"2410603","Rafael Godeiro (RN)","Total","15 a 19 anos","248","25","5","13","2","-","-","-","-","-","-","-","203","-"
"2410603","Rafael Godeiro (RN)","Total","15 a 17 anos","162","17","1","4","1","-","-","-","-","-","-","-","139","-"
"2410603","Rafael Godeiro (RN)","Total","18 ou 19 anos","86","8","4","9","1","-","-","-","-","-","-","-","64","-"
"2410603","Rafael Godeiro (RN)","Total","20 a 24 anos","214","55","18","33","11","2","-","-","-","-","-","-","95","-"
"2410603","Rafael Godeiro (RN)","Total","25 a 29 anos","224","56","26","58","15","6","-","-","-","-","-","-","63","-"
"2410603","Rafael Godeiro (RN)","Total","30 a 34 anos","214","45","39","53","18","5","5","-","-","-","-","-","49","-"
"2410603","Rafael Godeiro (RN)","Total","35 a 39 anos","221","46","25","67","24","7","5","1","-","-","-","-","46","-"
"2410603","Rafael Godeiro (RN)","Total","40 a 44 anos","241","52","40","64","23","6","5","1","-","-","-","-","50","-"
"2410603","Rafael Godeiro (RN)","Total","45 a 49 anos","179","39","20","42","18","4","3","5","-","-","-","1","47","-"
"2410603","Rafael Godeiro (RN)","Total","50 a 54 anos","149","28","16","43","12","6","4","-","-","1","-","-","39","-"
"2410603","Rafael Godeiro (RN)","Total","55 a 59 anos","128","10","6","70","12","6","3","-","-","-","-","-","21","-"
"2410603","Rafael Godeiro (RN)","Total","60 a 69 anos","246","-","1","191","38","7","2","1","-","-","-","-","6","-"
"2410603","Rafael Godeiro (RN)","Total","70 anos ou mais","226","-","-","177","40","5","2","1","-","-","-","-","1","-"
"2410702","Riacho da Cruz (RN)","Total","10 a 14 anos","246","13","3","6","-","-","-","-","-","-","-","-","224","-"
"2410702","Riacho da Cruz (RN)","Total","15 a 19 anos","334","31","9","16","2","2","-","-","-","-","-","-","274","-"
"2410702","Riacho da Cruz (RN)","Total","15 a 17 anos","212","15","3","2","-","-","-","-","-","-","-","-","192","-"
"2410702","Riacho da Cruz (RN)","Total","18 ou 19 anos","122","16","6","14","2","2","-","-","-","-","-","-","82","-"
"2410702","Riacho da Cruz (RN)","Total","20 a 24 anos","282","49","32","32","15","1","1","-","-","-","-","-","152","-"
"2410702","Riacho da Cruz (RN)","Total","25 a 29 anos","276","53","41","66","19","1","3","-","-","-","-","-","93","-"
"2410702","Riacho da Cruz (RN)","Total","30 a 34 anos","212","51","37","53","9","3","5","2","-","-","-","-","52","-"
"2410702","Riacho da Cruz (RN)","Total","35 a 39 anos","233","45","34","57","20","4","9","1","-","-","-","-","63","-"
"2410702","Riacho da Cruz (RN)","Total","40 a 44 anos","219","51","22","70","15","5","8","1","-","-","-","-","47","-"
"2410702","Riacho da Cruz (RN)","Total","45 a 49 anos","179","31","14","54","22","4","4","3","-","-","-","-","47","-"
"2410702","Riacho da Cruz (RN)","Total","50 a 54 anos","124","28","7","40","13","3","1","-","1","-","-","-","31","-"
"2410702","Riacho da Cruz (RN)","Total","55 a 59 anos","94","9","6","47","9","2","2","1","-","-","-","-","18","-"
"2410702","Riacho da Cruz (RN)","Total","60 a 69 anos","207","2","4","162","20","6","2","1","-","-","1","-","9","-"
"2410702","Riacho da Cruz (RN)","Total","70 anos ou mais","200","-","2","163","29","1","3","-","-","-","-","-","2","-"
"2410801","Riacho de Santana (RN)","Total","10 a 14 anos","365","18","5","6","-","-","-","-","-","-","-","-","336","-"
"2410801","Riacho de Santana (RN)","Total","15 a 19 anos","367","35","14","14","-","1","-","-","-","-","-","-","303","-"
"2410801","Riacho de Santana (RN)","Total","15 a 17 anos","234","20","5","6","-","-","-","-","-","-","-","-","203","-"
"2410801","Riacho de Santana (RN)","Total","18 ou 19 anos","133","15","9","8","-","1","-","-","-","-","-","-","100","-"
"2410801","Riacho de Santana (RN)","Total","20 a 24 anos","346","58","21","43","9","-","-","-","-","-","-","-","215","-"
"2410801","Riacho de Santana (RN)","Total","25 a 29 anos","350","82","33","71","20","5","4","1","-","-","-","-","134","-"
"2410801","Riacho de Santana (RN)","Total","30 a 34 anos","284","56","47","59","20","11","2","1","-","-","-","-","88","-"
"2410801","Riacho de Santana (RN)","Total","35 a 39 anos","242","50","32","44","24","8","5","-","-","-","-","-","79","-"
"2410801","Riacho de Santana (RN)","Total","40 a 44 anos","263","41","24","64","34","15","3","-","-","-","-","-","82","-"
"2410801","Riacho de Santana (RN)","Total","45 a 49 anos","234","50","17","61","18","6","3","-","2","-","-","-","77","-"
"2410801","Riacho de Santana (RN)","Total","50 a 54 anos","189","31","7","53","15","9","5","2","-","-","-","-","67","-"
"2410801","Riacho de Santana (RN)","Total","55 a 59 anos","187","10","2","100","15","6","6","-","-","-","-","-","48","-"
"2410801","Riacho de Santana (RN)","Total","60 a 69 anos","312","1","1","257","33","5","2","2","-","-","-","-","11","-"
"2410801","Riacho de Santana (RN)","Total","70 anos ou mais","336","-","-","277","50","3","2","-","-","-","-","-","4","-"
"2410900","Riachuelo (RN)","Total","10 a 14 anos","854","22","2","3","-","1","-","-","-","-","-","-","826","-"
"2410900","Riachuelo (RN)","Total","15 a 19 anos","774","47","14","33","4","-","-","-","-","-","-","1","675","-"
"2410900","Riachuelo (RN)","Total","15 a 17 anos","507","28","8","11","1","-","-","-","-","-","-","-","459","-"
"2410900","Riachuelo (RN)","Total","18 ou 19 anos","267","19","6","22","3","-","-","-","-","-","-","1","216","-"
"2410900","Riachuelo (RN)","Total","20 a 24 anos","642","101","45","128","21","3","3","-","-","-","-","-","341","-"
"2410900","Riachuelo (RN)","Total","25 a 29 anos","545","90","69","116","46","14","8","1","-","-","-","-","201","-"
"2410900","Riachuelo (RN)","Total","30 a 34 anos","508","79","86","135","52","16","11","2","-","-","-","-","127","-"
"2410900","Riachuelo (RN)","Total","35 a 39 anos","427","85","61","92","47","23","10","-","-","-","-","-","109","-"
"2410900","Riachuelo (RN)","Total","40 a 44 anos","404","58","39","124","53","20","6","2","3","-","-","-","99","-"
"2410900","Riachuelo (RN)","Total","45 a 49 anos","364","82","34","94","33","11","12","2","-","-","-","-","96","-"
"2410900","Riachuelo (RN)","Total","50 a 54 anos","265","48","21","77","29","6","8","4","-","-","-","-","72","-"
"2410900","Riachuelo (RN)","Total","55 a 59 anos","239","12","13","122","27","7","7","1","-","-","1","-","49","-"
"2410900","Riachuelo (RN)","Total","60 a 69 anos","392","3","3","293","46","13","8","2","-","1","-","-","23","-"
"2410900","Riachuelo (RN)","Total","70 anos ou mais","421","2","-","328","74","6","3","2","-","-","1","1","4","-"
"2411007","Rodolfo Fernandes (RN)","Total","10 a 14 anos","432","43","6","3","-","-","-","-","-","-","-","-","380","-"
"2411007","Rodolfo Fernandes (RN)","Total","15 a 19 anos","408","38","27","21","-","-","-","-","-","-","-","-","322","-"
"2411007","Rodolfo Fernandes (RN)","Total","15 a 17 anos","270","24","14","12","-","-","-","-","-","-","-","-","220","-"
"2411007","Rodolfo Fernandes (RN)","Total","18 ou 19 anos","138","14","13","9","-","-","-","-","-","-","-","-","102","-"
"2411007","Rodolfo Fernandes (RN)","Total","20 a 24 anos","369","58","42","52","7","6","1","-","-","-","-","-","203","-"
"2411007","Rodolfo Fernandes (RN)","Total","25 a 29 anos","352","72","50","75","18","8","2","2","-","-","-","-","125","-"
"2411007","Rodolfo Fernandes (RN)","Total","30 a 34 anos","314","51","45","80","32","2","5","4","-","-","-","-","95","-"
"2411007","Rodolfo Fernandes (RN)","Total","35 a 39 anos","315","36","48","81","40","4","4","3","-","-","-","-","99","-"
"2411007","Rodolfo Fernandes (RN)","Total","40 a 44 anos","317","64","42","79","29","11","4","3","-","-","-","-","85","-"
"2411007","Rodolfo Fernandes (RN)","Total","45 a 49 anos","246","48","26","56","28","9","6","2","-","-","-","-","71","-"
"2411007","Rodolfo Fernandes (RN)","Total","50 a 54 anos","216","41","27","61","31","3","4","1","-","-","-","-","48","-"
"2411007","Rodolfo Fernandes (RN)","Total","55 a 59 anos","184","15","6","104","26","3","8","1","-","-","-","1","20","-"
"2411007","Rodolfo Fernandes (RN)","Total","60 a 69 anos","282","-","-","211","42","15","3","3","-","-","-","-","8","-"
"2411007","Rodolfo Fernandes (RN)","Total","70 anos ou mais","279","-","-","222","46","4","1","-","1","-","-","-","5","-"
"2411056","Tibau (RN)","Total","10 a 14 anos","318","2","1","1","-","-","-","-","-","-","-","-","314","-"
"2411056","Tibau (RN)","Total","15 a 19 anos","341","16","7","30","3","-","-","-","-","-","-","-","285","-"
"2411056","Tibau (RN)","Total","15 a 17 anos","203","13","-","9","2","-","-","-","-","-","-","-","179","-"
"2411056","Tibau (RN)","Total","18 ou 19 anos","138","3","7","21","1","-","-","-","-","-","-","-","106","-"
"2411056","Tibau (RN)","Total","20 a 24 anos","328","23","28","89","18","2","1","-","-","1","1","-","165","-"
"2411056","Tibau (RN)","Total","25 a 29 anos","373","28","33","117","42","8","4","-","-","-","-","-","141","-"
"2411056","Tibau (RN)","Total","30 a 34 anos","306","28","30","119","43","5","5","1","-","-","-","-","75","-"
"2411056","Tibau (RN)","Total","35 a 39 anos","257","21","31","89","41","5","4","2","2","1","1","-","60","-"
"2411056","Tibau (RN)","Total","40 a 44 anos","246","27","25","68","51","3","4","4","-","-","-","-","64","-"
"2411056","Tibau (RN)","Total","45 a 49 anos","209","26","17","71","31","10","9","1","-","-","-","-","44","-"
"2411056","Tibau (RN)","Total","50 a 54 anos","182","12","14","61","24","6","7","4","-","-","-","-","54","-"
"2411056","Tibau (RN)","Total","55 a 59 anos","140","8","8","59","12","7","6","2","2","-","-","1","35","-"
"2411056","Tibau (RN)","Total","60 a 69 anos","203","3","3","135","31","7","4","4","2","1","-","-","13","-"
"2411056","Tibau (RN)","Total","70 anos ou mais","161","1","1","131","20","1","2","1","1","-","-","-","3","-"
"2411106","Ruy Barbosa (RN)","Total","10 a 14 anos","393","6","-","10","-","-","-","-","-","-","-","-","377","-"
"2411106","Ruy Barbosa (RN)","Total","15 a 19 anos","425","32","13","21","2","-","1","-","-","-","-","-","356","-"
"2411106","Ruy Barbosa (RN)","Total","15 a 17 anos","297","20","7","6","-","-","1","-","-","-","-","-","263","-"
"2411106","Ruy Barbosa (RN)","Total","18 ou 19 anos","128","12","6","15","2","-","-","-","-","-","-","-","93","-"
"2411106","Ruy Barbosa (RN)","Total","20 a 24 anos","306","59","16","50","8","1","1","1","-","-","-","-","170","-"
"2411106","Ruy Barbosa (RN)","Total","25 a 29 anos","250","45","30","56","18","6","-","-","-","-","-","-","95","-"
"2411106","Ruy Barbosa (RN)","Total","30 a 34 anos","258","51","41","58","31","7","5","1","-","-","-","-","64","-"
"2411106","Ruy Barbosa (RN)","Total","35 a 39 anos","221","48","40","53","25","4","6","-","-","-","-","-","45","-"
"2411106","Ruy Barbosa (RN)","Total","40 a 44 anos","211","35","26","63","20","10","5","-","1","-","-","-","51","-"
"2411106","Ruy Barbosa (RN)","Total","45 a 49 anos","192","43","22","44","14","10","7","4","-","-","-","-","48","-"
"2411106","Ruy Barbosa (RN)","Total","50 a 54 anos","139","34","9","43","10","3","2","-","-","-","1","-","37","-"
"2411106","Ruy Barbosa (RN)","Total","55 a 59 anos","139","12","5","57","20","1","2","-","1","-","-","-","41","-"
"2411106","Ruy Barbosa (RN)","Total","60 a 69 anos","249","6","4","190","32","7","4","1","-","-","-","-","5","-"
"2411106","Ruy Barbosa (RN)","Total","70 anos ou mais","236","-","1","179","44","1","2","2","-","-","-","-","7","-"
"2411205","Santa Cruz (RN)","Total","10 a 14 anos","3689","135","21","27","3","2","1","-","-","-","-","-","3500","-"
"2411205","Santa Cruz (RN)","Total","15 a 19 anos","3702","158","124","236","28","5","-","1","-","-","-","-","3150","-"
"2411205","Santa Cruz (RN)","Total","15 a 17 anos","2307","86","59","60","8","1","-","-","-","-","-","-","2093","-"
"2411205","Santa Cruz (RN)","Total","18 ou 19 anos","1395","72","65","176","20","4","-","1","-","-","-","-","1057","-"
"2411205","Santa Cruz (RN)","Total","20 a 24 anos","3691","404","227","823","199","35","18","7","1","-","-","-","1977","-"
"2411205","Santa Cruz (RN)","Total","25 a 29 anos","3205","390","311","870","307","79","48","36","1","2","1","-","1160","-"
"2411205","Santa Cruz (RN)","Total","30 a 34 anos","2599","299","318","755","299","86","68","28","2","2","-","-","742","-"
"2411205","Santa Cruz (RN)","Total","35 a 39 anos","2259","261","280","647","254","85","62","33","4","2","1","-","630","-"
"2411205","Santa Cruz (RN)","Total","40 a 44 anos","2187","257","225","613","281","112","62","42","1","4","2","1","587","-"
"2411205","Santa Cruz (RN)","Total","45 a 49 anos","1881","232","182","541","225","91","72","55","3","-","1","1","478","-"
"2411205","Santa Cruz (RN)","Total","50 a 54 anos","1462","181","106","405","165","86","62","41","8","3","1","-","404","-"
"2411205","Santa Cruz (RN)","Total","55 a 59 anos","1173","70","63","482","126","63","35","37","4","2","3","-","288","-"
"2411205","Santa Cruz (RN)","Total","60 a 69 anos","2123","20","31","1427","223","102","49","36","8","7","2","-","218","-"
"2411205","Santa Cruz (RN)","Total","70 anos ou mais","2054","1","12","1610","208","44","44","42","7","3","2","-","81","-"
"2411403","Santana do Matos (RN)","Total","10 a 14 anos","1161","51","5","12","1","-","-","-","-","-","-","-","1092","-"
"2411403","Santana do Matos (RN)","Total","15 a 19 anos","1241","94","26","35","7","1","-","-","-","-","-","-","1078","-"
"2411403","Santana do Matos (RN)","Total","15 a 17 anos","764","46","10","13","-","-","-","-","-","-","-","-","695","-"
"2411403","Santana do Matos (RN)","Total","18 ou 19 anos","477","48","16","22","7","1","-","-","-","-","-","-","383","-"
"2411403","Santana do Matos (RN)","Total","20 a 24 anos","1358","204","79","188","27","10","2","-","-","-","-","-","848","-"
"2411403","Santana do Matos (RN)","Total","25 a 29 anos","1096","210","100","209","48","9","4","1","-","1","-","-","514","-"
"2411403","Santana do Matos (RN)","Total","30 a 34 anos","1035","209","113","232","72","13","13","4","-","-","-","-","379","-"
"2411403","Santana do Matos (RN)","Total","35 a 39 anos","954","178","115","238","67","15","14","8","-","-","-","-","319","-"
"2411403","Santana do Matos (RN)","Total","40 a 44 anos","907","215","88","182","62","8","19","10","-","1","-","-","322","-"
"2411403","Santana do Matos (RN)","Total","45 a 49 anos","914","184","70","224","57","13","13","3","1","-","1","2","346","-"
"2411403","Santana do Matos (RN)","Total","50 a 54 anos","630","124","34","148","38","13","6","6","-","1","1","-","259","-"
"2411403","Santana do Matos (RN)","Total","55 a 59 anos","549","39","17","261","39","11","5","5","-","1","-","-","171","-"
"2411403","Santana do Matos (RN)","Total","60 a 69 anos","997","6","9","783","85","16","19","4","2","-","1","-","72","-"
"2411403","Santana do Matos (RN)","Total","70 anos ou mais","1031","-","5","872","95","20","6","5","1","1","-","-","26","-"
"2411429","Santana do Seridó (RN)","Total","10 a 14 anos","195","12","2","3","-","-","-","-","-","-","-","-","178","-"
"2411429","Santana do Seridó (RN)","Total","15 a 19 anos","243","26","16","19","6","-","-","-","-","-","-","-","176","-"
"2411429","Santana do Seridó (RN)","Total","15 a 17 anos","140","18","5","4","2","-","-","-","-","-","-","-","111","-"
