"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4209409020","Praia do Gi - Laguna (SC)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"4209508001","Baixo Amuado - Laurentino (SC)","Total","Total","58","11","14","19","9","4","-","1","-","-","-","-","-","-","-"
"4209508002","Barra Seca - Laurentino (SC)","Total","Total","41","2","14","8","10","5","2","-","-","-","-","-","-","-","-"
"4209508003","Braço Laurentino - Laurentino (SC)","Total","Total","20","2","8","6","2","1","1","-","-","-","-","-","-","-","-"
"4209508004","Caçador - Laurentino (SC)","Total","Total","113","3","33","35","29","8","5","-","-","-","-","-","-","-","-"
"4209508005","Centro - Laurentino (SC)","Total","Total","577","48","151","170","131","56","14","4","1","-","1","-","-","-","1"
"4209508006","Fruteira - Laurentino (SC)","Total","Total","141","10","38","44","40","6","2","-","-","-","-","-","-","-","1"
"4209508007","Rodovia das Primaveras - Laurentino (SC)","Total","Total","157","16","44","32","46","11","4","2","1","1","-","-","-","-","-"
"4209508008","Ribeirão Basílio - Laurentino (SC)","Total","Total","32","-","5","12","8","4","2","-","1","-","-","-","-","-","-"
"4209508009","Ribeirão Laurentino - Laurentino (SC)","Total","Total","46","3","15","18","6","4","-","-","-","-","-","-","-","-","-"
"4209508010","Vila Nova - Laurentino (SC)","Total","Total","222","26","54","74","50","14","2","1","1","-","-","-","-","-","-"
"4209607001","Arizona - Lauro Müller (SC)","Total","Total","353","30","90","108","80","31","7","3","3","-","1","-","-","-","-"
"4209607002","Bela Vista - Lauro Müller (SC)","Total","Total","103","12","25","34","25","7","-","-","-","-","-","-","-","-","-"
"4209607003","Cairú - Lauro Müller (SC)","Total","Total","287","35","88","71","60","20","10","2","1","-","-","-","-","-","-"
"4209607004","Castelo - Lauro Müller (SC)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"4209607005","Centro - Lauro Müller (SC)","Total","Total","355","53","91","98","75","33","4","1","-","-","-","-","-","-","-"
"4209607006","Içarense - Lauro Müller (SC)","Total","Total","223","24","53","70","48","22","3","1","-","1","1","-","-","-","-"
"4209607007","Km 1 - Lauro Müller (SC)","Total","Total","259","28","75","64","64","17","8","-","1","2","-","-","-","-","-"
"4209607008","Santa Bárbara - Lauro Müller (SC)","Total","Total","88","6","19","25","21","13","3","1","-","-","-","-","-","-","-"
"4209607009","Sumaré - Lauro Müller (SC)","Total","Total","408","36","85","124","88","49","13","10","2","-","1","-","-","-","-"
"4209607010","Centro - Lauro Müller (SC)","Total","Total","202","20","46","49","55","20","7","3","-","1","1","-","-","-","-"
"4209607011","Rio Bonito - Lauro Müller (SC)","Total","Total","177","25","50","46","40","9","6","-","1","-","-","-","-","-","-"
"4209607012","Centro - Lauro Müller (SC)","Total","Total","500","64","102","168","103","39","18","2","1","2","1","-","-","-","-"
"4209607013","Barreiros - Lauro Müller (SC)","Total","Total","309","37","69","77","74","33","15","3","-","-","-","1","-","-","-"
"4209607014","Coletora - Lauro Müller (SC)","Total","Total","96","5","22","30","25","10","3","-","1","-","-","-","-","-","-"
"4209904001","Dos Pioneiros - Lontras (SC)","Total","Total","67","8","20","17","15","2","5","-","-","-","-","-","-","-","-"
"4210100001","Centro I-Baixada - Mafra (SC)","Total","Total","1274","193","350","315","262","100","31","12","6","4","-","-","1","-","-"
"4210100002","Centro II-Alto de Mafra - Mafra (SC)","Total","Total","859","134","239","225","177","59","17","5","2","-","-","-","1","-","-"
"4210100003","Restinga - Mafra (SC)","Total","Total","1038","112","254","285","233","102","32","10","4","4","1","1","-","-","-"
"4210100004","Vila Ivete - Mafra (SC)","Total","Total","1601","195","305","432","331","185","86","38","16","11","-","1","1","-","-"
"4210100005","Vila das Flores - Mafra (SC)","Total","Total","403","34","71","100","91","59","26","16","4","1","-","-","1","-","-"
"4210100006","Vila Buenos Aires - Mafra (SC)","Total","Total","822","127","211","224","158","61","25","9","3","2","1","-","1","-","-"
"4210100007","Jardim América - Mafra (SC)","Total","Total","1234","117","289","359","281","103","54","14","6","7","3","-","-","-","1"
"4210100008","Fazenda Potreiro - Mafra (SC)","Total","Total","13","2","2","1","4","2","-","-","1","1","-","-","-","-","-"
"4210100009","Campo da Lança - Mafra (SC)","Total","Total","106","11","16","30","36","8","4","1","-","-","-","-","-","-","-"
"4210100010","Espigão do Bugre - Mafra (SC)","Total","Total","395","36","73","103","112","47","11","8","2","3","-","-","-","-","-"
"4210100011","Faxinal - Mafra (SC)","Total","Total","890","89","176","266","204","96","38","18","1","2","-","-","-","-","-"
"4210100012","Vila Nova - Mafra (SC)","Total","Total","2511","227","541","768","581","242","94","36","13","6","1","2","-","-","-"
"4210100013","Vila Formosa - Mafra (SC)","Total","Total","505","69","114","139","115","46","13","6","2","-","-","1","-","-","-"
"4210100014","Jardim do Moinho - Mafra (SC)","Total","Total","373","57","108","103","65","25","9","4","2","-","-","-","-","-","-"
"4210100015","Vila Ferroviária - Mafra (SC)","Total","Total","593","63","164","163","130","54","15","3","-","1","-","-","-","-","-"
"4210100016","Vila Argentina - Mafra (SC)","Total","Total","210","21","48","54","39","22","17","2","4","2","-","1","-","-","-"
"4210100017","Do Autódromo - Mafra (SC)","Total","Total","12","1","2","5","1","1","1","1","-","-","-","-","-","-","-"
"4210506001","Centro - Maravilha (SC)","Total","Total","1276","198","396","327","250","70","25","9","1","-","-","-","-","-","-"
"4210506002","Padre Antonio - Maravilha (SC)","Total","Total","508","65","147","157","97","33","6","2","1","-","-","-","-","-","-"
"4210506003","Progresso - Maravilha (SC)","Total","Total","254","15","75","78","55","19","7","3","1","1","-","-","-","-","-"
"4210506004","José de Anchieta - Maravilha (SC)","Total","Total","167","15","47","50","40","13","-","2","-","-","-","-","-","-","-"
"4210506005","União - Maravilha (SC)","Total","Total","671","78","165","202","147","52","23","3","1","-","-","-","-","-","-"
"4210506006","Bela Vista - Maravilha (SC)","Total","Total","469","41","108","112","97","57","28","20","3","2","-","-","1","-","-"
"4210506007","Morada do Sol - Maravilha (SC)","Total","Total","230","21","68","70","46","17","4","3","1","-","-","-","-","-","-"
"4210506008","São José - Maravilha (SC)","Total","Total","177","12","54","53","45","11","2","-","-","-","-","-","-","-","-"
"4210506009","Jardim - Maravilha (SC)","Total","Total","273","26","73","82","69","18","5","-","-","-","-","-","-","-","-"
"4210506010","Madalozzo - Maravilha (SC)","Total","Total","325","42","86","97","74","18","7","-","1","-","-","-","-","-","-"
"4210506011","Frei Damião - Maravilha (SC)","Total","Total","274","21","71","89","65","17","6","5","-","-","-","-","-","-","-"
"4210506012","Kasper - Maravilha (SC)","Total","Total","169","11","39","51","37","22","5","2","1","1","-","-","-","-","-"
"4210506013","Floresta - Maravilha (SC)","Total","Total","606","57","173","177","127","44","21","5","1","1","-","-","-","-","-"
"4210506014","Novo Bairro - Maravilha (SC)","Total","Total","427","40","110","131","93","36","9","7","1","-","-","-","-","-","-"
"4210506015","Civemara - Maravilha (SC)","Total","Total","160","12","45","46","40","5","9","2","1","-","-","-","-","-","-"
"4210506016","Universitário - Maravilha (SC)","Total","Total","10","1","2","5","2","-","-","-","-","-","-","-","-","-","-"
"4210506017","Industrial - Maravilha (SC)","Total","Total","14","-","4","5","2","1","1","-","-","1","-","-","-","-","-"
"4210605001","Centro - Massaranduba (SC)","Total","Total","1113","94","274","328","257","104","40","10","3","-","2","1","-","-","-"
"4210605002","Patrimônio - Massaranduba (SC)","Total","Total","213","14","58","59","55","14","7","3","1","2","-","-","-","-","-"
"4210605003","Butuca - Massaranduba (SC)","Total","Total","186","21","46","55","36","16","9","2","1","-","-","-","-","-","-"
"4210605004","Guarani-Mirim - Massaranduba (SC)","Total","Total","433","42","75","130","123","41","10","7","4","-","1","-","-","-","-"
"4210605005","Industrial - Massaranduba (SC)","Total","Total","82","7","15","25","21","12","1","1","-","-","-","-","-","-","-"
"4210803001","Centro - Meleiro (SC)","Total","Total","272","25","72","93","64","14","2","1","1","-","-","-","-","-","-"
"4210803002","Imigrantes - Meleiro (SC)","Total","Total","141","11","29","53","28","16","1","1","1","-","1","-","-","-","-"
"4210803003","Jardim América - Meleiro (SC)","Total","Total","98","11","27","25","20","13","1","-","-","-","-","1","-","-","-"
"4210803004","Jardim Itália - Meleiro (SC)","Total","Total","254","21","60","64","71","27","9","-","1","-","1","-","-","-","-"
"4210803005","Estreito - Meleiro (SC)","Total","Total","137","11","42","43","26","11","1","3","-","-","-","-","-","-","-"
"4210803006","Zanette - Meleiro (SC)","Total","Total","113","13","24","39","24","9","3","1","-","-","-","-","-","-","-"
"4210852001","Boa Vista - Mirim Doce (SC)","Total","Total","92","8","22","20","28","8","3","2","-","-","1","-","-","-","-"
"4210852002","Santa Lúcia - Mirim Doce (SC)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"4210852003","Nova Esperança - Mirim Doce (SC)","Total","Total","91","13","26","22","19","9","1","1","-","-","-","-","-","-","-"
"4210852004","Vila Nova - Mirim Doce (SC)","Total","Total","66","6","11","24","10","9","6","-","-","-","-","-","-","-","-"
"4210852005","Centro - Mirim Doce (SC)","Total","Total","109","16","44","24","17","4","1","2","1","-","-","-","-","-","-"
"4210902001","Palmeiras - Modelo (SC)","Total","Total","54","4","10","15","10","4","7","3","1","-","-","-","-","-","-"
"4210902002","Industrial - Modelo (SC)","Total","Total","17","1","3","4","7","2","-","-","-","-","-","-","-","-","-"
"4210902003","Floresta - Modelo (SC)","Total","Total","127","13","30","33","30","14","6","1","-","-","-","-","-","-","-"
"4210902004","Alvorada - Modelo (SC)","Total","Total","73","7","16","20","19","7","3","1","-","-","-","-","-","-","-"
"4210902005","Centro - Modelo (SC)","Total","Total","216","29","57","57","52","17","4","-","-","-","-","-","-","-","-"
"4210902006","Jardim - Modelo (SC)","Total","Total","100","16","31","29","14","9","1","-","-","-","-","-","-","-","-"
"4210902007","Laranjeiras - Modelo (SC)","Total","Total","94","8","24","23","26","11","2","-","-","-","-","-","-","-","-"
"4210902008","Iguaçú - Modelo (SC)","Total","Total","31","1","10","9","8","3","-","-","-","-","-","-","-","-","-"
"4210902009","Araucária - Modelo (SC)","Total","Total","78","9","27","18","17","5","2","-","-","-","-","-","-","-","-"
"4211009001","Centro - Mondaí (SC)","Total","Total","364","48","111","94","67","21","10","8","3","1","-","-","1","-","-"
"4211009002","Ipanema - Mondaí (SC)","Total","Total","97","10","34","24","20","6","3","-","-","-","-","-","-","-","-"
"4211009003","Capivara - Mondaí (SC)","Total","Total","111","7","28","27","24","16","6","1","1","-","1","-","-","-","-"
"4211009004","Morada do Sol - Mondaí (SC)","Total","Total","133","12","30","40","34","12","3","2","-","-","-","-","-","-","-"
"4211009005","Jardim Cristiane - Mondaí (SC)","Total","Total","31","2","7","6","9","5","1","1","-","-","-","-","-","-","-"
"4211009006","Antas - Mondaí (SC)","Total","Total","289","40","55","77","70","28","11","5","1","1","-","-","1","-","-"
"4211009007","Uruguai - Mondaí (SC)","Total","Total","283","40","95","70","54","15","5","2","2","-","-","-","-","-","-"
"4211009008","Floresta - Mondaí (SC)","Total","Total","247","37","60","65","57","22","3","3","-","-","-","-","-","-","-"
"4211009009","Bela Vista - Mondaí (SC)","Total","Total","150","18","53","43","28","7","1","-","-","-","-","-","-","-","-"
"4211207001","Menino Jesus - Morro da Fumaça (SC)","Total","Total","26","-","4","2","9","7","2","1","1","-","-","-","-","-","-"
"4211207002","Maccari - Morro da Fumaça (SC)","Total","Total","389","30","79","123","84","55","13","1","3","1","-","-","-","-","-"
"4211207003","Ibirapuera - Morro da Fumaça (SC)","Total","Total","110","6","20","23","30","17","8","3","3","-","-","-","-","-","-"
"4211207004","Centro - Morro da Fumaça (SC)","Total","Total","576","53","127","204","127","47","15","2","-","-","1","-","-","-","-"
"4211207005","Bortolatto - Morro da Fumaça (SC)","Total","Total","104","9","20","36","23","11","4","1","-","-","-","-","-","-","-"
"4211207006","Naspolini - Morro da Fumaça (SC)","Total","Total","440","33","77","121","112","67","21","6","3","-","-","-","-","-","-"
"4211207007","De Costa - Morro da Fumaça (SC)","Total","Total","287","23","64","79","62","38","12","7","1","-","1","-","-","-","-"
"4211207008","Palladini - Morro da Fumaça (SC)","Total","Total","108","11","21","26","21","15","7","5","-","1","1","-","-","-","-"
"4211207009","Esperança - Morro da Fumaça (SC)","Total","Total","210","20","53","65","41","19","8","2","-","1","-","-","1","-","-"
"4211207010","Capelinha - Morro da Fumaça (SC)","Total","Total","151","4","26","45","36","22","12","5","1","-","-","-","-","-","-"
"4211207011","Jussara - Morro da Fumaça (SC)","Total","Total","293","27","50","90","79","30","10","5","1","1","-","-","-","-","-"
"4211207012","Monte Verde - Morro da Fumaça (SC)","Total","Total","256","22","54","86","64","20","9","1","-","-","-","-","-","-","-"
"4211207013","Barracão - Morro da Fumaça (SC)","Total","Total","108","6","15","47","25","8","4","3","-","-","-","-","-","-","-"
"4211207014","Graziela - Morro da Fumaça (SC)","Total","Total","231","15","45","86","55","17","8","3","1","1","-","-","-","-","-"
"4211306001","Centro - Navegantes (SC)","Total","Total","5294","603","1361","1451","1135","462","170","68","20","9","6","6","3","-","-"
"4211306002","São Pedro - Navegantes (SC)","Total","Total","662","59","136","182","153","75","34","13","5","2","2","1","-","-","-"
"4211306003","Meia Praia - Navegantes (SC)","Total","Total","1250","164","392","266","208","113","65","20","12","6","4","-","-","-","-"
"4211306004","De Gravatá - Navegantes (SC)","Total","Total","2135","280","769","505","326","154","62","27","6","1","1","2","1","-","1"
"4211306005","São Paulo - Navegantes (SC)","Total","Total","1661","137","296","380","416","217","124","52","20","10","5","3","-","1","-"
"4211306006","São Domingos - Navegantes (SC)","Total","Total","2617","201","571","759","577","287","129","63","16","9","4","-","1","-","-"
"4211306007","Nossa Senhora das Graças - Navegantes (SC)","Total","Total","1328","93","232","362","304","179","97","36","11","6","7","1","-","-","-"
"4211306008","De Machados - Navegantes (SC)","Total","Total","2125","190","408","619","478","258","93","45","22","6","3","1","1","1","-"
"4211306009","Volta Grande - Navegantes (SC)","Total","Total","298","37","68","69","70","32","16","6","-","-","-","-","-","-","-"
"4211306010","De Pedreiras - Navegantes (SC)","Total","Total","240","30","59","71","45","23","6","3","2","1","-","-","-","-","-"
"4211603001","Elisa - Nova Veneza (SC)","Total","Total","99","11","23","22","31","10","1","-","1","-","-","-","-","-","-"
"4211603002","Bortolotto - Nova Veneza (SC)","Total","Total","474","40","106","133","109","49","27","6","1","2","1","-","-","-","-"
"4211603003","Bortoluzzi - Nova Veneza (SC)","Total","Total","121","6","20","37","41","11","4","2","-","-","-","-","-","-","-"
"4211603004","Centro - Nova Veneza (SC)","Total","Total","415","39","101","115","102","42","14","1","1","-","-","-","-","-","-"
"4211702001","Centro - Orleans (SC)","Total","Total","1011","117","279","286","236","70","15","6","1","1","-","-","-","-","-"
"4211702002","Lomba - Orleans (SC)","Total","Total","311","34","74","84","75","30","10","3","1","-","-","-","-","-","-"
"4211702003","Cohab - Orleans (SC)","Total","Total","145","12","28","49","27","19","9","1","-","-","-","-","-","-","-"
"4211702004","Alto Paraná - Orleans (SC)","Total","Total","365","40","83","110","74","38","16","3","1","-","-","-","-","-","-"
"4211702005","Santista - Orleans (SC)","Total","Total","212","33","44","56","43","21","12","1","2","-","-","-","-","-","-"
"4211702006","Conde D'Eu - Orleans (SC)","Total","Total","250","22","60","73","69","18","6","2","-","-","-","-","-","-","-"
"4211702007","Samuel Sandrini - Orleans (SC)","Total","Total","265","20","56","69","77","29","7","4","2","-","-","1","-","-","-"
"4211702008","Corridas - Orleans (SC)","Total","Total","387","24","101","116","94","34","14","2","1","-","1","-","-","-","-"
"4211702009","Barzan - Orleans (SC)","Total","Total","9","1","2","1","3","2","-","-","-","-","-","-","-","-","-"
"4211702010","Otávio Dalazen - Orleans (SC)","Total","Total","75","8","17","22","16","11","1","-","-","-","-","-","-","-","-"
"4211702011","Coloninha - Orleans (SC)","Total","Total","261","22","52","69","88","22","4","1","2","-","1","-","-","-","-"
"4211702012","Barra do Rio Novo - Orleans (SC)","Total","Total","114","4","19","34","26","15","10","3","2","1","-","-","-","-","-"
"4211702013","Aires Rodrigues - Orleans (SC)","Total","Total","45","3","9","13","11","6","1","-","2","-","-","-","-","-","-"
"4211702014","Barro Vermelho - Orleans (SC)","Total","Total","500","35","118","156","124","47","17","1","1","-","-","-","-","-","1"
"4211702015","Rio Belo - Orleans (SC)","Total","Total","326","26","70","98","87","30","10","3","-","1","-","1","-","-","-"
"4211702016","Orlando Bússolo - Orleans (SC)","Total","Total","22","-","5","5","9","2","1","-","-","-","-","-","-","-","-"
"4211702017","Murialdo - Orleans (SC)","Total","Total","43","4","9","13","13","-","4","-","-","-","-","-","-","-","-"
"4211702018","São Gerônimo - Orleans (SC)","Total","Total","244","13","48","73","65","35","7","1","1","1","-","-","-","-","-"
"4211702019","Taipa - Orleans (SC)","Total","Total","56","5","12","15","12","9","3","-","-","-","-","-","-","-","-"
"4211702020","Km 92 - Orleans (SC)","Total","Total","36","4","9","13","5","2","3","-","-","-","-","-","-","-","-"
"4211900001","Ponte do Imaruim - Palhoça (SC)","Total","Total","3874","498","931","1069","835","355","114","43","18","6","4","1","-","-","-"
"4211900002","Ponta do Papagaio - Palhoça (SC)","Total","Total","88","23","21","13","17","11","1","2","-","-","-","-","-","-","-"
"4212106001","Centro - Palmitos (SC)","Total","Total","1164","191","385","288","210","69","15","4","2","-","-","-","-","-","-"
"4212106002","Tancredo Neves - Palmitos (SC)","Total","Total","92","13","18","19","25","7","5","1","2","1","-","1","-","-","-"
"4212106003","Bom Sucesso - Palmitos (SC)","Total","Total","114","12","26","29","34","8","1","3","1","-","-","-","-","-","-"
"4212106004","Bagatini - Palmitos (SC)","Total","Total","211","28","64","52","39","18","7","3","-","-","-","-","-","-","-"
"4212106005","Santa Terezinha - Palmitos (SC)","Total","Total","305","50","89","78","63","22","-","2","1","-","-","-","-","-","-"
"4212106006","Bela Vista - Palmitos (SC)","Total","Total","100","10","34","27","23","4","1","-","1","-","-","-","-","-","-"
"4212106007","Resener - Palmitos (SC)","Total","Total","115","7","26","44","31","6","-","1","-","-","-","-","-","-","-"
"4212106008","Aurora - Palmitos (SC)","Total","Total","166","18","39","47","33","15","7","6","1","-","-","-","-","-","-"
"4212106009","Cristo Rei - Palmitos (SC)","Total","Total","103","12","21","23","18","15","8","5","-","1","-","-","-","-","-"
"4212106010","Progresso - Palmitos (SC)","Total","Total","257","33","68","51","63","26","10","3","3","-","-","-","-","-","-"
"4212106011","Industrial - Palmitos (SC)","Total","Total","10","-","4","4","2","-","-","-","-","-","-","-","-","-","-"
"4212106012","Nossa Senhora do Rosário - Palmitos (SC)","Total","Total","195","26","44","44","52","15","10","3","-","1","-","-","-","-","-"
"4212106013","Machadinho - Palmitos (SC)","Total","Total","102","10","37","30","21","3","1","-","-","-","-","-","-","-","-"
"4212106014","Bortolanza - Palmitos (SC)","Total","Total","79","8","19","31","16","4","1","-","-","-","-","-","-","-","-"
"4212502001","Centro - Penha (SC)","Total","Total","2755","394","874","625","531","192","83","40","10","3","3","-","-","-","-"
"4212502002","Praia de Armação do Itapocorói - Penha (SC)","Total","Total","2597","312","697","656","505","245","112","42","17","7","-","1","1","1","1"
"4212502003","Gravatá - Penha (SC)","Total","Total","1043","101","217","288","253","109","43","21","8","1","1","1","-","-","-"
"4212502004","Santa Lídia - Penha (SC)","Total","Total","455","46","103","127","95","50","22","5","3","2","2","-","-","-","-"
"4212502005","Nossa Senhora de Fátima - Penha (SC)","Total","Total","585","71","149","138","114","72","28","7","2","3","1","-","-","-","-"
"4212908001","Centro - Pinhalzinho (SC)","Total","Total","790","114","248","202","159","48","13","3","2","1","-","-","-","-","-"
"4212908002","Efacip - Pinhalzinho (SC)","Total","Total","176","13","41","55","35","21","8","3","-","-","-","-","-","-","-"
"4212908003","São José - Pinhalzinho (SC)","Total","Total","223","17","54","62","55","27","3","2","2","1","-","-","-","-","-"
"4212908004","Centro Oeste - Pinhalzinho (SC)","Total","Total","23","2","5","7","4","3","-","1","-","1","-","-","-","-","-"
"4212908005","Santo Antônio - Pinhalzinho (SC)","Total","Total","334","36","83","90","87","26","8","3","-","1","-","-","-","-","-"
"4212908006","Baixada Pioneira - Pinhalzinho (SC)","Total","Total","701","73","180","192","172","56","18","4","4","1","-","1","-","-","-"
"4212908007","Nova Divinéia - Pinhalzinho (SC)","Total","Total","789","67","196","226","199","67","26","6","2","-","-","-","-","-","-"
"4212908008","Panorama - Pinhalzinho (SC)","Total","Total","126","7","32","34","32","13","4","3","-","1","-","-","-","-","-"
"4212908009","Bela Vista - Pinhalzinho (SC)","Total","Total","360","22","75","118","86","40","13","4","1","-","-","1","-","-","-"
"4212908010","Jardim Maria Terezinha - Pinhalzinho (SC)","Total","Total","189","14","38","36","44","31","10","12","2","-","1","-","-","-","1"
"4213005001","Centro - Pinheiro Preto (SC)","Total","Total","330","22","85","84","82","39","12","3","1","2","-","-","-","-","-"
"4213005002","São José - Pinheiro Preto (SC)","Total","Total","141","11","29","34","39","13","10","4","1","-","-","-","-","-","-"
"4213005003","Vila Bressan - Pinheiro Preto (SC)","Total","Total","20","3","5","1","6","4","1","-","-","-","-","-","-","-","-"
"4213005004","Britador - Pinheiro Preto (SC)","Total","Total","15","1","3","7","1","3","-","-","-","-","-","-","-","-","-"
"4213609001","Centro - Porto União (SC)","Total","Total","959","210","273","203","186","62","14","6","2","2","1","-","-","-","-"
"4213609002","Cidade Nova - Porto União (SC)","Total","Total","584","90","163","144","114","49","19","4","1","-","-","-","-","-","-"
"4213609003","Santa Rosa - Porto União (SC)","Total","Total","2173","259","532","572","485","207","65","28","11","7","5","1","1","-","-"
"4213609004","Pintado - Porto União (SC)","Total","Total","68","7","16","24","17","2","2","-","-","-","-","-","-","-","-"
"4213609005","Bela Vista - Porto União (SC)","Total","Total","858","61","147","203","213","126","60","27","9","4","2","2","1","2","1"
"4213609006","São Pedro - Porto União (SC)","Total","Total","2838","306","725","755","582","292","113","34","16","7","5","2","-","-","1"
"4213609007","Vice-King - Porto União (SC)","Total","Total","985","95","193","252","223","111","53","32","12","5","7","-","1","1","-"
"4213708001","Centro - Pouso Redondo (SC)","Total","Total","236","34","57","71","50","17","3","4","-","-","-","-","-","-","-"
"4213708003","Arroio Grande - Pouso Redondo (SC)","Total","Total","86","6","23","20","21","10","6","-","-","-","-","-","-","-","-"
"4213708004","Leopoldo Mees - Pouso Redondo (SC)","Total","Total","237","15","66","70","47","25","10","3","1","-","-","-","-","-","-"
"4213708005","Progresso - Pouso Redondo (SC)","Total","Total","531","47","152","143","116","49","13","4","6","1","-","-","-","-","-"
"4213708006","Saltinho - Pouso Redondo (SC)","Total","Total","62","3","12","14","19","9","3","2","-","-","-","-","-","-","-"
"4213708007","Arno Siewerdt - Pouso Redondo (SC)","Total","Total","335","31","94","83","65","29","19","9","3","1","1","-","-","-","-"
"4213708008","Vila Adelaide - Pouso Redondo (SC)","Total","Total","186","19","28","47","44","27","10","8","2","-","-","-","1","-","-"
"4213708009","Planalto - Pouso Redondo (SC)","Total","Total","293","31","70","88","57","32","9","4","-","1","-","1","-","-","-"
"4213708010","Boa Vista - Pouso Redondo (SC)","Total","Total","524","60","128","149","116","44","17","7","2","1","-","-","-","-","-"
"4213708011","Independência - Pouso Redondo (SC)","Total","Total","129","5","40","38","27","12","6","1","-","-","-","-","-","-","-"
"4214003001","Centro - Presidente Getúlio (SC)","Total","Total","1833","206","503","524","362","165","44","19","4","4","2","-","-","-","-"
"4214003002","Rio Ferro - Presidente Getúlio (SC)","Total","Total","315","27","78","105","65","22","13","4","1","-","-","-","-","-","-"
"4214003003","Niterói - Presidente Getúlio (SC)","Total","Total","463","29","123","109","104","59","24","10","3","1","1","-","-","-","-"
"4214003004","Pinheiro - Presidente Getúlio (SC)","Total","Total","431","28","95","126","95","58","22","3","3","1","-","-","-","-","-"
"4214003005","Revólver - Presidente Getúlio (SC)","Total","Total","297","24","88","86","60","22","12","3","1","1","-","-","-","-","-"
"4214508001","Centro - Rio do Campo (SC)","Total","Total","175","20","64","46","33","8","2","-","2","-","-","-","-","-","-"
"4214508002","Floresta - Rio do Campo (SC)","Total","Total","175","13","42","48","46","20","4","2","-","-","-","-","-","-","-"
"4214508003","Sulbrasil - Rio do Campo (SC)","Total","Total","97","6","24","24","27","11","2","3","-","-","-","-","-","-","-"
"4214508004","Guanabara - Rio do Campo (SC)","Total","Total","161","12","45","54","41","8","-","1","-","-","-","-","-","-","-"
"4214508005","Cruzeiro - Rio do Campo (SC)","Total","Total","183","27","48","48","38","16","4","1","1","-","-","-","-","-","-"
"4214508006","Taiozinho - Rio do Campo (SC)","Total","Total","74","4","19","21","15","9","5","-","1","-","-","-","-","-","-"
"4214607001","Gabiroba - Rio do Oeste (SC)","Total","Total","266","28","69","79","64","18","4","2","2","-","-","-","-","-","-"
"4214607002","Jardim das Hortências - Rio do Oeste (SC)","Total","Total","174","18","39","49","36","12","14","6","-","-","-","-","-","-","-"
"4214607003","Centro - Rio do Oeste (SC)","Total","Total","218","30","58","70","38","14","7","1","-","-","-","-","-","-","-"
"4214607004","Vila Nova - Rio do Oeste (SC)","Total","Total","124","10","32","43","19","15","3","1","1","-","-","-","-","-","-"
"4214607005","Pioneiros - Rio do Oeste (SC)","Total","Total","80","7","18","23","14","10","5","-","1","-","1","1","-","-","-"
"4214607006","Jardim Primavera - Rio do Oeste (SC)","Total","Total","112","14","31","25","23","14","5","-","-","-","-","-","-","-","-"
"4214607007","Bela Vista - Rio do Oeste (SC)","Total","Total","96","15","21","30","17","10","3","-","-","-","-","-","-","-","-"
"4214706001","Divinéia - Rio dos Cedros (SC)","Total","Total","601","52","150","179","125","64","17","8","4","1","1","-","-","-","-"
"4214706002","Centro - Rio dos Cedros (SC)","Total","Total","296","40","70","89","68","22","5","1","-","-","-","-","-","1","-"
"4214706003","Cruzeiro - Rio dos Cedros (SC)","Total","Total","202","22","55","58","44","17","3","3","-","-","-","-","-","-","-"
"4214805001","Centro - Rio do Sul (SC)","Total","Total","1450","291","450","370","231","76","22","5","2","2","-","-","-","-","1"
"4214805002","Jardim América - Rio do Sul (SC)","Total","Total","1008","226","366","234","132","36","8","5","1","-","-","-","-","-","-"
"4214805003","Santana - Rio do Sul (SC)","Total","Total","1201","147","323","342","236","100","38","10","-","2","2","1","-","-","-"
"4214805004","Boa Vista - Rio do Sul (SC)","Total","Total","1170","115","271","339","270","112","35","21","4","2","1","-","-","-","-"
"4214805005","Eugênio Schneider - Rio do Sul (SC)","Total","Total","632","92","196","166","111","43","19","3","1","1","-","-","-","-","-"
